program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
53;BINARY;malhonest;malicious-rep-bin;3;24.03;1041;9;1;25000;10000;0;0.051205;0.28;56;82;NA;0.988064;NA;0.05
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;25000;10000;1;0.0432773;0.26;54;87;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;25000;10000;2;0.0459577;0.27;54;72;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;25000;10000;5;0.0539967;0.29;58;86;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;25000;10000;10;0.0439249;0.27;58;93;NA;0.988064;NA;0.09
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;10000;10000;0;0.0460681;0.27;56;75;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;10000;10000;1;0.0429018;0.27;54;68;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;10000;10000;2;0.0502316;0.28;56;88;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;10000;10000;5;0.0471338;0.28;56;93;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;10000;10000;10;0.0463303;0.27;54;69;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;1000;10000;0;0.0493963;0.28;58;91;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;1000;10000;1;0.0641417;0.33;54;82;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;1000;10000;2;0.0472148;0.28;57;90;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;1000;10000;5;0.0460994;0.28;56;88;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;1000;10000;10;0.0482244;0.28;56;67;NA;0.988064;NA;0.05
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;100;10000;0;0.108485;0.34;54;77;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;100;10000;1;0.108231;0.34;54;77;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;100;10000;2;0.110919;0.34;54;77;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;100;10000;5;0.111417;0.34;58;77;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1;100;10000;10;0.1135;0.34;56;77;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;25000;10000;0;0.0544507;0.28;56;76;NA;0.988064;NA;0.05
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;25000;10000;1;0.0471132;0.27;54;71;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;25000;10000;2;0.0557596;0.29;54;70;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;25000;10000;5;0.0520906;0.29;54;73;NA;0.988064;NA;0.04
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;25000;10000;10;0.054789;0.29;54;88;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;10000;10000;0;0.0550498;0.30;58;88;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;10000;10000;1;0.0455519;0.27;54;92;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;10000;10000;2;0.0587977;0.32;58;85;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;10000;10000;5;0.0544206;0.29;56;75;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;10000;10000;10;0.0441753;0.27;54;93;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;1000;10000;0;0.0469305;0.29;56;86;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;1000;10000;1;0.0470846;0.28;55;91;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;1000;10000;2;0.0468092;0.27;54;93;NA;0.988064;NA;0.09
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;1000;10000;5;0.0472631;0.27;54;92;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;1000;10000;10;0.0469361;0.28;55;93;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;100;10000;0;0.114079;0.34;54;59;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;100;10000;1;0.11859;0.36;56;70;NA;0.988064;NA;0.09
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;100;10000;2;0.118701;0.36;54;72;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;100;10000;5;0.110651;0.33;54;76;NA;0.988064;NA;0.09
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;30;100;10000;10;0.108614;0.33;55;77;NA;0.988064;NA;0.05
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;25000;10000;0;0.0478441;0.28;54;90;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;25000;10000;1;0.0532003;0.29;54;89;NA;0.988064;NA;0.09
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;25000;10000;2;0.0444374;0.27;56;90;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;25000;10000;5;0.0429754;0.27;58;93;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;25000;10000;10;0.0498791;0.28;55;81;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;10000;10000;0;0.0438477;0.27;56;93;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;10000;10000;1;0.0436515;0.27;57;93;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;10000;10000;2;0.0473218;0.27;54;70;NA;0.988064;NA;0.04
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;10000;10000;5;0.0439126;0.28;54;90;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;10000;10000;10;0.0513632;0.28;57;90;NA;0.988064;NA;0.09
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;1000;10000;0;0.0492877;0.27;56;67;NA;0.988064;NA;0.04
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;1000;10000;1;0.0486728;0.28;54;90;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;1000;10000;2;0.0551837;0.29;56;79;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;1000;10000;5;0.0452617;0.28;56;87;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;1000;10000;10;0.0487552;0.28;54;91;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;100;10000;0;0.11673;0.35;54;75;NA;0.988064;NA;0.12
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;100;10000;1;0.112355;0.34;56;58;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;100;10000;2;0.116973;0.35;56;73;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;100;10000;5;0.114227;0.34;54;77;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;100;100;10000;10;0.111648;0.34;58;76;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;25000;10000;0;0.0466167;0.27;54;92;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;25000;10000;1;0.0444666;0.27;54;93;NA;0.988064;NA;0.10
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;25000;10000;2;0.0498022;0.28;54;90;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;25000;10000;5;0.0472806;0.27;56;93;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;25000;10000;10;0.0469299;0.27;54;91;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;10000;10000;0;0.0552234;0.29;56;85;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;10000;10000;1;0.0480573;0.28;54;64;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;10000;10000;2;0.0535617;0.29;56;87;NA;0.988064;NA;0.09
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;10000;10000;5;0.0507374;0.28;54;90;NA;0.988064;NA;0.09
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;10000;10000;10;0.0431416;0.27;54;92;NA;0.988064;NA;0.05
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;1000;10000;0;0.0386402;0.23;54;74;NA;0.988064;NA;0.04
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;1000;10000;1;0.0501879;0.28;54;89;NA;0.988064;NA;0.06
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;1000;10000;2;0.0511829;0.28;56;81;NA;0.988064;NA;0.08
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;1000;10000;5;0.0468411;0.28;58;65;NA;0.988064;NA;0.03
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;1000;10000;10;0.0549233;0.30;56;84;NA;0.988064;NA;0.07
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;150;100;10000;0;0.110712;0.34;58;77;NA;0.988064;NA;0.09
