program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
53;BINARY;malhonest;malicious-rep-bin;3;24.03;1041;9;NA;NA;NA;NA;NA;NA;NA;NA;630000;17;1;25000;10000;0;0.051205;0.28;56;82;NA;0.988064;NA;3.2e-05;2;0.0258158;3.2e-05;2;0.0497827;0.000116;5;0.00343206;NA;NA;NA;0.9878;10;0.00722383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;25000;10000;1;0.0432773;0.26;54;87;NA;0.988064;NA;3.2e-05;2;0.0274776;3.2e-05;2;0.0467737;0.000116;5;0.00634495;NA;NA;NA;0.9878;10;0.0102064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;25000;10000;2;0.0459577;0.27;54;72;NA;0.988064;NA;3.2e-05;2;0.029741;3.2e-05;2;0.0504718;0.000116;5;0.00350717;NA;NA;NA;0.9878;10;0.00892377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;25000;10000;5;0.0539967;0.29;58;86;NA;0.988064;NA;3.2e-05;2;0.0344974;3.2e-05;2;0.0585113;0.000116;5;0.00417914;NA;NA;NA;0.9878;10;0.0117919;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;25000;10000;10;0.0439249;0.27;58;93;NA;0.988064;NA;3.2e-05;2;0.0241468;3.2e-05;2;0.0422405;0.000116;5;0.0027994;NA;NA;NA;0.9878;10;0.00962588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;10000;10000;0;0.0460681;0.27;56;75;NA;0.988064;NA;3.2e-05;2;0.0297658;3.2e-05;2;0.0502266;0.000116;5;0.00406784;NA;NA;NA;0.9878;10;0.00906524;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;10000;10000;1;0.0429018;0.27;54;68;NA;0.988064;NA;3.2e-05;2;0.0279882;3.2e-05;2;0.0434034;0.000116;5;0.00281196;NA;NA;NA;0.9878;10;0.0126182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;10000;10000;2;0.0502316;0.28;56;88;NA;0.988064;NA;3.2e-05;2;0.0309473;3.2e-05;2;0.0522007;0.000116;5;0.00515103;NA;NA;NA;0.9878;10;0.0106915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;10000;10000;5;0.0471338;0.28;56;93;NA;0.988064;NA;3.2e-05;2;0.0253285;3.2e-05;2;0.0456057;0.000116;5;0.0033081;NA;NA;NA;0.9878;10;0.00983478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;10000;10000;10;0.0463303;0.27;54;69;NA;0.988064;NA;3.2e-05;2;0.0285636;3.2e-05;2;0.0467457;0.000116;5;0.00327651;NA;NA;NA;0.9878;10;0.0098946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1000;10000;0;0.0493963;0.28;58;91;NA;0.988064;NA;3.2e-05;2;0.0295976;3.2e-05;2;0.047657;0.000116;5;0.00416809;NA;NA;NA;0.9878;10;0.0137537;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1000;10000;1;0.0641417;0.33;54;82;NA;0.988064;NA;3.2e-05;2;0.0494716;3.2e-05;2;0.0800124;0.000116;5;0.00471418;NA;NA;NA;0.9878;10;0.016378;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1000;10000;2;0.0472148;0.28;57;90;NA;0.988064;NA;3.2e-05;2;0.0271408;3.2e-05;2;0.0457519;0.000116;5;0.00337687;NA;NA;NA;0.9878;10;0.0116668;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1000;10000;5;0.0460994;0.28;56;88;NA;0.988064;NA;3.2e-05;2;0.0265756;3.2e-05;2;0.0447031;0.000116;5;0.00329655;NA;NA;NA;0.9878;10;0.0115433;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1000;10000;10;0.0482244;0.28;56;67;NA;0.988064;NA;3.2e-05;2;0.0323014;3.2e-05;2;0.0514138;0.000116;5;0.00373388;NA;NA;NA;0.9878;10;0.012785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;100;10000;0;0.108485;0.34;54;77;NA;0.988064;NA;3.2e-05;2;0.0889141;3.2e-05;2;0.107439;0.000116;5;0.00356722;NA;NA;NA;0.9878;10;0.0715845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;100;10000;1;0.108231;0.34;54;77;NA;0.988064;NA;3.2e-05;2;0.0883911;3.2e-05;2;0.107021;0.000116;5;0.00473799;NA;NA;NA;0.9878;10;0.0708822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;100;10000;2;0.110919;0.34;54;77;NA;0.988064;NA;3.2e-05;2;0.0915967;3.2e-05;2;0.112801;0.000116;5;0.0030442;NA;NA;NA;0.9878;10;0.0720746;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;100;10000;5;0.111417;0.34;58;77;NA;0.988064;NA;3.2e-05;2;0.0915002;3.2e-05;2;0.109651;0.000116;5;0.00406187;NA;NA;NA;0.9878;10;0.0728355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;100;10000;10;0.1135;0.34;56;77;NA;0.988064;NA;3.2e-05;2;0.0936845;3.2e-05;2;0.11276;0.000116;5;0.0058906;NA;NA;NA;0.9878;10;0.0718377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;25000;10000;0;0.0544507;0.28;56;76;NA;0.988064;NA;3.2e-05;2;0.0268278;3.2e-05;2;0.0531207;0.000116;5;0.00332153;NA;NA;NA;0.9878;10;0.00797677;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;25000;10000;1;0.0471132;0.27;54;71;NA;0.988064;NA;3.2e-05;2;0.0313999;3.2e-05;2;0.0520062;0.000116;5;0.00295194;NA;NA;NA;0.9878;10;0.00797332;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;25000;10000;2;0.0557596;0.29;54;70;NA;0.988064;NA;3.2e-05;2;0.0278282;3.2e-05;2;0.0544854;0.000116;5;0.00250664;NA;NA;NA;0.9878;10;0.00787949;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
