program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec
comparison;boolean_gmw;3;0;25000;10000;0;536.450;3.76;453;43;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;660.550;3.91;450;40;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;703.481;3.95;445;38;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;540.764;3.77;449;43;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;607.349;0.89;440;175;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;563.019;3.83;453;39;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;625.688;3.87;447;41;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;585.448;3.86;445;41;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;692.209;3.91;453;40;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;619.268;3.90;443;38;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;553.938;0.79;446;189;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;605.998;3.89;438;38;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;614.505;3.80;442;36;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;585.527;3.82;453;41;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;620.062;3.86;443;39;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;666.697;3.89;450;40;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;710.926;3.94;442;39;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;548.582;0.77;450;195;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;547.518;0.78;457;200;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;623.386;3.86;455;41;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;526.998;3.76;436;40;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;693.584;3.97;451;41;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;622.271;3.86;455;41;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;571.008;3.80;457;41;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;542.418;3.78;455;42;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;619.236;3.86;441;40;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;627.155;3.88;438;40;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;581.963;3.86;441;40;14.040;14.040;568;568
comparison;boolean_gmw;3;0;25000;10000;0;626.768;0.91;444;172;14.040;14.040;568;568
comparison;boolean_gmw;3;25;25000;10000;0;1758.061;2.17;452;68;14.040;14.040;568;568
comparison;boolean_gmw;3;25;25000;10000;0;1801.707;2.20;451;71;14.040;14.040;568;568
comparison;boolean_gmw;3;25;25000;10000;0;1762.071;2.20;457;73;14.040;14.040;568;568
comparison;boolean_gmw;3;25;25000;10000;0;1706.971;2.12;452;75;14.040;14.040;568;568
comparison;boolean_gmw;3;25;25000;10000;0;1691.752;2.10;452;74;14.040;14.040;568;568
comparison;boolean_gmw;3;25;25000;10000;0;1803.389;2.24;456;70;14.040;14.040;568;568
comparison;boolean_gmw;3;25;25000;10000;0;1696.155;2.09;453;73;14.040;14.040;568;568
comparison;boolean_gmw;3;25;25000;10000;0;1680.195;2.13;451;76;14.040;14.040;568;568
comparison;boolean_gmw;3;25;25000;10000;0;1684.829;2.09;454;75;14.040;14.040;568;568
comparison;boolean_gmw;3;25;25000;10000;0;1719.354;2.14;453;75;14.040;14.040;568;568
comparison;boolean_gmw;3;50;25000;10000;0;2805.901;3.37;453;47;14.040;14.040;568;568
comparison;boolean_gmw;3;50;25000;10000;0;2941.229;3.53;454;45;14.040;14.040;568;568
comparison;boolean_gmw;3;50;25000;10000;0;2961.204;3.55;457;44;14.040;14.040;568;568
comparison;boolean_gmw;3;50;25000;10000;0;2832.280;3.46;452;45;14.040;14.040;568;568
comparison;boolean_gmw;3;50;25000;10000;0;2934.455;3.52;452;44;14.040;14.040;568;568
comparison;boolean_gmw;3;50;25000;10000;0;2962.837;3.55;456;46;14.040;14.040;568;568
comparison;boolean_gmw;3;50;25000;10000;0;2962.601;3.56;453;45;14.040;14.040;568;568
comparison;boolean_gmw;3;50;25000;10000;0;2896.363;3.55;452;46;14.040;14.040;568;568
comparison;boolean_gmw;3;50;25000;10000;0;2965.773;3.63;452;44;14.040;14.040;568;568
comparison;boolean_gmw;3;50;25000;10000;0;2814.261;3.38;454;46;14.040;14.040;568;568
comparison;boolean_gmw;3;75;25000;10000;0;4153.369;4.94;454;31;14.040;14.040;568;568
comparison;boolean_gmw;3;75;25000;10000;0;4135.838;4.86;453;34;14.040;14.040;568;568
comparison;boolean_gmw;3;75;25000;10000;0;4287.457;5.05;453;31;14.040;14.040;568;568
comparison;boolean_gmw;3;75;25000;10000;0;4144.440;4.90;452;32;14.040;14.040;568;568
comparison;boolean_gmw;3;75;25000;10000;0;4243.708;5.00;454;31;14.040;14.040;568;568
comparison;boolean_gmw;3;75;25000;10000;0;4028.920;4.83;452;32;14.040;14.040;568;568
comparison;boolean_gmw;3;75;25000;10000;0;4095.665;4.90;452;32;14.040;14.040;568;568
comparison;boolean_gmw;3;75;25000;10000;0;4169.511;4.94;456;32;14.040;14.040;568;568
comparison;boolean_gmw;3;75;25000;10000;0;4288.559;5.05;453;31;14.040;14.040;568;568
comparison;boolean_gmw;3;75;25000;10000;0;4128.950;4.89;453;32;14.040;14.040;568;568
