program;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);Bytes Send;runtime_external(s);peakRAM(MiB);System Time(s);jobCPU(%)
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.183;218;0.48;77;4.06
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.268;218;0.54;83;3.95
UseCases/SecureMean;3;0;25000;256;0;0:00:00.008;23;0.30;59;3.99
UseCases/SecureMean;3;0;25000;256;0;0:00:00.103;23;0.28;55;4.06
UseCases/SecureMean;3;0;25000;256;0;0:00:00.019;23;0.30;43;4.08
UseCases/SecureMean;3;0;25000;256;0;0:00:00.007;23;0.27;49;4.01
UseCases/SecureMean;3;0;25000;256;0;0:00:00.007;23;0.28;43;3.98
UseCases/SecureMean;3;0;25000;256;0;0:00:00.008;23;0.23;45;4.10
UseCases/SecureMean;3;0;25000;256;0;0:00:00.105;23;0.29;39;4.05
UseCases/SecureMean;3;0;25000;256;0;0:00:00.072;23;0.26;45;4.01
UseCases/SecureMean;3;0;25000;256;0;0:00:00.086;23;0.26;43;3.96
UseCases/SecureMean;3;0;25000;256;0;0:00:00.019;23;0.28;43;4.05
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.241;218;0.54;79;3.98
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.274;218;0.57;67;4.02
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.261;218;0.54;73;3.99
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.256;218;0.53;71;4.21
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.267;218;0.56;85;4.13
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.272;218;0.57;69;3.97
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.276;218;0.55;75;4.12
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.182;218;0.44;77;4.04
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.277;218;0.55;77;4.13
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.274;218;0.55;79;4.16
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.269;218;0.56;79;4.03
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.264;218;0.45;79;4.11
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.293;218;0.55;69;4.13
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.272;218;0.55;87;4.04
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.281;218;0.52;71;4.04
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.269;218;0.52;77;4.07
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.276;218;0.53;87;3.92
UseCases/SecureMean;3;0;25000;10000;0;0:00:00.291;218;0.48;75;4.01
UseCases/SecureMean;3;25;25000;10000;0;0:00:00.370;218;0.80;69;4.21
UseCases/SecureMean;3;25;25000;10000;0;0:00:00.359;218;0.81;95;4.05
UseCases/SecureMean;3;25;25000;10000;0;0:00:00.293;218;0.62;79;4.04
UseCases/SecureMean;3;25;25000;10000;0;0:00:00.348;218;0.67;67;4.10
UseCases/SecureMean;3;25;25000;10000;0;0:00:00.345;218;0.78;98;4.11
UseCases/SecureMean;3;25;25000;10000;0;0:00:00.371;218;0.80;73;3.94
