program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
54;FIELD;semihonest;shamir;3;1.58;83;1;1;25000;10000;0;0.0114972;0.10;18;66%;~3;0.320032;0.960048;0.03
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;25000;10000;1;0.0111267;0.09;17;66%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;25000;10000;2;0.0118843;0.09;16;65%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;25000;10000;5;0.0115539;0.10;17;58%;~3;0.320032;0.960048;0.00
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;25000;10000;10;0.0111692;0.09;17;58%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;10000;10000;0;0.012078;0.09;17;54%;~3;0.320032;0.960048;0.03
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;10000;10000;1;0.0120118;0.10;18;65%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;10000;10000;2;0.0116248;0.09;18;66%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;10000;10000;5;0.0110606;0.09;18;68%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;10000;10000;10;0.0120452;0.10;17;64%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;1000;10000;0;0.0121252;0.09;16;65%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;1000;10000;1;0.0112649;0.09;17;64%;~3;0.320032;0.960048;0.03
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;1000;10000;2;0.0121897;0.09;16;65%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;1000;10000;5;0.0122271;0.09;18;67%;~3;0.320032;0.960048;0.03
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;1000;10000;10;0.0115051;0.09;15;62%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;100;10000;0;0.0191081;0.10;16;61%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;100;10000;1;0.0208264;0.10;17;60%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;100;10000;2;0.0193876;0.10;19;60%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;100;10000;5;0.0204534;0.10;17;58%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;1;100;10000;10;0.0197504;0.10;16;58%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;25000;10000;0;0.0117901;0.09;17;64%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;25000;10000;1;0.0117884;0.09;17;63%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;25000;10000;2;0.0115868;0.09;17;66%;~3;0.320032;0.960048;0.00
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;25000;10000;5;0.0122445;0.10;18;62%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;25000;10000;10;0.0114866;0.09;18;60%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;10000;10000;0;0.0116266;0.09;18;64%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;10000;10000;1;0.0117754;0.09;17;62%;~3;0.320032;0.960048;0.00
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;10000;10000;2;0.0118785;0.09;18;51%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;10000;10000;5;0.0114706;0.09;19;64%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;10000;10000;10;0.0114384;0.10;16;64%;~3;0.320032;0.960048;0.03
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;1000;10000;0;0.0111903;0.10;16;59%;~3;0.320032;0.960048;0.00
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;1000;10000;1;0.0109462;0.09;18;62%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;1000;10000;2;0.0117741;0.09;16;64%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;1000;10000;5;0.0115047;0.09;18;63%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;1000;10000;10;0.0117546;0.10;18;63%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;100;10000;0;0.0193825;0.10;16;59%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;100;10000;1;0.0193254;0.10;18;58%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;100;10000;2;0.0218162;0.10;18;51%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;100;10000;5;0.0195747;0.10;17;60%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;30;100;10000;10;0.0201498;0.11;18;57%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;25000;10000;0;0.0112155;0.10;17;58%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;25000;10000;1;0.0121672;0.10;17;62%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;25000;10000;2;0.0120256;0.09;16;61%;~3;0.320032;0.960048;0.00
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;25000;10000;5;0.0116391;0.10;16;59%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;25000;10000;10;0.0111835;0.09;18;63%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;10000;10000;0;0.0115797;0.10;16;64%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;10000;10000;1;0.0114787;0.09;19;63%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;10000;10000;2;0.0122648;0.09;18;62%;~3;0.320032;0.960048;0.00
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;10000;10000;5;0.0133747;0.10;17;60%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;10000;10000;10;0.0117154;0.09;18;64%;~3;0.320032;0.960048;0.00
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;1000;10000;0;0.0138059;0.10;17;62%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;1000;10000;1;0.011688;0.09;18;63%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;1000;10000;2;0.0113378;0.10;16;58%;~3;0.320032;0.960048;0.01
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;1000;10000;5;0.0118037;0.09;17;64%;~3;0.320032;0.960048;0.02
54;FIELD;semihonest;shamir;3;NA;NA;NA;100;1000;10000;10;0.011542;0.09;16;64%;~3;0.320032;0.960048;0.01
