program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec
aes128_thesis;boolean_gmw;3;0;25000;256;0;1895.454;5.41;1136;212;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;3131.851;6.65;1136;225;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;3052.400;6.57;1143;190;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;3206.037;6.70;1139;155;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2634.752;6.16;1146;180;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2499.720;6.02;1135;186;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;3099.138;6.62;1141;198;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2612.097;6.14;1137;249;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2844.959;6.41;1134;240;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2355.034;5.92;1139;224;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;3102.423;3.63;1128;301;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2246.963;5.76;1137;260;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2969.046;6.49;1147;280;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2385.337;5.90;1140;216;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;1717.605;5.25;1144;282;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;4464.718;8.05;1138;263;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2998.766;6.51;1135;317;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2559.188;6.08;1139;186;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2681.832;6.21;1139;221;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2387.571;5.94;1140;216;26.443;26.443;13190;13190
aes128_thesis;boolean_gmw;3;0;25000;256;0;2173.020;5.69;1141;291;26.443;26.443;13190;13190
