program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB),AllDataRec(MB);ALLmessagesSent,AllMessagesRec;multTripPresetup;multTripSetup;sharedPowerPresetup;sharedPowerSetup;sharedBitPresetup;sharedBitSetup;baseOT;otExtension;kk13OtExtension;preprocessingTime;gatesSetup;gatesOnline
share;arithmetic_gmw;3;0;25000;1000000;0;61.351;0.08;74;142;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.480;0.003;48.538
share;arithmetic_gmw;3;0;25000;1000000;0;61.420;3.08;78;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.461;0.003;46.117
share;arithmetic_gmw;3;0;25000;1000000;0;122.247;0.14;73;112;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;42.978;0.003;62.072
share;arithmetic_gmw;3;0;25000;1000000;0;76.374;3.09;77;5;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.956;0.003;56.328
share;arithmetic_gmw;3;0;25000;1000000;0;76.621;3.09;73;5;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.391;0.004;56.573
share;arithmetic_gmw;3;0;25000;1000000;0;70.951;3.08;80;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.917;0.003;52.988
share;arithmetic_gmw;3;0;25000;1000000;0;61.738;3.08;74;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.297;0.003;44.359
share;arithmetic_gmw;3;0;25000;1000000;0;108.081;3.12;74;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;44.230;0.004;47.253
share;arithmetic_gmw;3;0;25000;1000000;0;62.914;3.08;72;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.886;0.003;46.113
share;arithmetic_gmw;3;0;25000;1000000;0;74.081;3.09;74;5;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.457;0.004;54.392
share;arithmetic_gmw;3;0;25000;1000000;0;69.566;3.09;77;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.743;0.003;54.598
share;arithmetic_gmw;3;0;25000;1000000;0;64.714;3.09;76;5;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.057;0.003;46.625
share;arithmetic_gmw;3;0;25000;1000000;0;63.942;3.08;72;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.975;0.003;44.956
share;arithmetic_gmw;3;0;25000;1000000;0;71.301;3.09;74;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.885;0.003;52.271
share;arithmetic_gmw;3;0;25000;1000000;0;88.257;3.10;72;3;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;42.155;0.001;37.254
share;arithmetic_gmw;3;0;25000;1000000;0;71.814;3.09;74;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.162;0.003;54.182
share;arithmetic_gmw;3;0;25000;1000000;0;90.901;3.10;78;3;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;41.517;0.004;40.151
share;arithmetic_gmw;3;0;25000;1000000;0;52.524;3.07;72;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.248;0.001;40.544
share;arithmetic_gmw;3;0;25000;1000000;0;66.026;3.08;74;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.367;0.003;46.428
share;arithmetic_gmw;3;0;25000;1000000;0;57.684;3.07;74;3;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.164;0.002;42.437
share;arithmetic_gmw;3;0;25000;1000000;0;67.720;3.08;78;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.929;0.002;48.370
share;arithmetic_gmw;3;0;25000;1000000;0;64.942;3.08;76;4;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.025;0.003;46.465
share;arithmetic_gmw;3;0;25000;1000000;0;75.210;3.09;78;5;0.000;0.000;4;4;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.366;0.003;55.927
