program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec
Comparison;boolean_bmr;0;0;1000;10000;1;2029.243;5.62;1081;67;102.765;102.841;550;552
Comparison;boolean_bmr;0;0;1000;10000;2;2210.292;2.83;1085;148;102.765;102.841;550;552
Comparison;boolean_bmr;0;0;1000;10000;5;4628.583;8.36;1075;58;102.765;102.841;550;552
Comparison;boolean_bmr;0;0;1000;10000;10;30923.959;32.51;1135;15;102.765;102.841;550;552
Comparison;boolean_bmr;0;0;100;10000;0;10820.448;14.41;1081;39;102.765;102.841;550;552
Comparison;boolean_bmr;0;0;100;10000;1;12975.474;13.73;1104;38;102.765;102.841;550;552
Comparison;boolean_bmr;0;0;100;10000;2;12130.353;15.93;1111;37;102.765;102.841;550;552
Comparison;boolean_bmr;0;0;100;10000;5;15682.361;19.48;1094;29;102.765;102.841;550;552
Comparison;boolean_bmr;0;0;100;10000;10;62424.549;63.21;1121;10;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;25000;10000;0;3114.700;3.88;1099;95;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;25000;10000;1;49134.477;49.99;1112;9;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;25000;10000;2;68978.579;70.86;1106;7;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;25000;10000;5;129137.991;131.96;1123;3;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;25000;10000;10;243786.872;244.48;1168;2;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;10000;10000;0;3051.107;3.78;1077;97;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;10000;10000;1;43939.634;45.95;1107;10;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;10000;10000;2;64528.773;65.25;1094;7;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;10000;10000;5;136700.140;138.58;1140;3;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;10000;10000;10;243773.124;245.48;1138;2;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;1000;10000;0;3077.586;3.83;1103;108;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;1000;10000;1;48508.248;49.38;1088;10;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;1000;10000;2;65626.674;66.34;1111;7;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;1000;10000;5;138142.033;141.03;1110;3;102.765;102.841;550;552
Comparison;boolean_bmr;0;25;1000;10000;10;257355.164;259.82;1136;2;102.765;102.841;550;552
