program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec;multTripPresetup;multTripSetup;sharedPowerPresetup;sharedPowerSetup;sharedBitPresetup;sharedBitSetup;baseOT;otExtension;kk13OtExtension;preprocessingTime;gatesSetup;gatesOnline
Comparison;boolean_gmw;0;0;100;10000;1;2420.106;5.66;448;30;14.040;14.040;568;568;65.736;105.678;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2378.682;0.083;28.223
Comparison;boolean_gmw;0;0;100;10000;2;2425.028;5.70;453;31;14.040;14.040;568;568;63.597;103.567;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2285.334;0.097;122.044
Comparison;boolean_gmw;0;0;100;10000;5;3777.489;7.31;451;25;14.040;14.040;568;568;65.282;341.327;0.000;0.000;0.000;0.000;0.000;Setup;Extension;3202.972;0.088;558.334
Comparison;boolean_gmw;0;0;100;10000;10;20850.747;24.35;449;7;14.040;14.040;568;568;71.407;14295.628;0.000;0.000;0.000;0.000;0.000;Setup;Extension;20391.285;0.052;444.103
Comparison;boolean_gmw;0;25;25000;10000;0;1739.343;2.19;454;72;14.040;14.040;568;568;74.461;164.067;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1382.588;0.087;341.842
Comparison;boolean_gmw;0;25;25000;10000;1;6805.028;7.23;455;21;14.040;14.040;568;568;71.613;106.302;0.000;0.000;0.000;0.000;0.000;Setup;Extension;6376.769;0.084;415.122
Comparison;boolean_gmw;0;25;25000;10000;2;10160.924;10.52;453;15;14.040;14.040;568;568;73.752;820.597;0.000;0.000;0.000;0.000;0.000;Setup;Extension;9150.123;0.084;996.298
Comparison;boolean_gmw;0;25;25000;10000;5;18921.864;19.33;455;8;14.040;14.040;568;568;82.246;2491.133;0.000;0.000;0.000;0.000;0.000;Setup;Extension;18317.699;0.088;586.943
Comparison;boolean_gmw;0;25;25000;10000;10;36543.419;37.04;451;5;14.040;14.040;568;568;77.412;4253.840;0.000;0.000;0.000;0.000;0.000;Setup;Extension;35263.538;0.068;1264.780
Comparison;boolean_gmw;0;25;10000;10000;0;1701.213;2.11;452;76;14.040;14.040;568;568;81.888;173.779;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1321.407;0.084;366.546
Comparison;boolean_gmw;0;25;10000;10000;1;5656.568;6.06;451;30;14.040;14.040;568;568;71.286;105.783;0.000;0.000;0.000;0.000;0.000;Setup;Extension;5192.288;0.086;445.720
Comparison;boolean_gmw;0;25;10000;10000;2;11012.023;11.74;454;14;14.040;14.040;568;568;83.406;4458.491;0.000;0.000;0.000;0.000;0.000;Setup;Extension;10387.465;0.086;609.620
Comparison;boolean_gmw;0;25;10000;10000;5;20861.156;21.60;451;8;14.040;14.040;568;568;86.052;9876.758;0.000;0.000;0.000;0.000;0.000;Setup;Extension;20181.537;0.082;661.649
Comparison;boolean_gmw;0;25;10000;10000;10;34242.510;34.92;450;5;14.040;14.040;568;568;83.163;2990.361;0.000;0.000;0.000;0.000;0.000;Setup;Extension;32349.016;0.086;1878.259
Comparison;boolean_gmw;0;25;1000;10000;0;1681.568;2.10;451;82;14.040;14.040;568;568;74.054;135.543;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1323.535;0.086;342.128
Comparison;boolean_gmw;0;25;1000;10000;1;8949.520;9.69;455;17;14.040;14.040;568;568;71.000;107.171;0.000;0.000;0.000;0.000;0.000;Setup;Extension;8201.240;0.086;731.537
Comparison;boolean_gmw;0;25;1000;10000;2;10719.252;11.06;453;16;14.040;14.040;568;568;71.796;3018.300;0.000;0.000;0.000;0.000;0.000;Setup;Extension;9865.557;0.072;839.062
Comparison;boolean_gmw;0;25;1000;10000;5;20451.192;20.81;451;8;14.040;14.040;568;568;76.655;2519.888;0.000;0.000;0.000;0.000;0.000;Setup;Extension;18758.030;0.087;1677.697
Comparison;boolean_gmw;0;25;1000;10000;10;35969.187;36.70;452;5;14.040;14.040;568;568;72.497;2121.310;0.000;0.000;0.000;0.000;0.000;Setup;Extension;34436.314;0.084;1515.688
Comparison;boolean_gmw;0;25;100;10000;0;2784.002;3.20;449;58;14.040;14.040;568;568;81.125;420.863;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2456.108;0.079;314.345
Comparison;boolean_gmw;0;25;100;10000;1;3885.096;4.30;456;41;14.040;14.040;568;568;71.081;103.966;0.000;0.000;0.000;0.000;0.000;Setup;Extension;3342.246;0.080;528.486
Comparison;boolean_gmw;0;25;100;10000;2;12403.844;12.85;456;14;14.040;14.040;568;568;71.322;105.899;0.000;0.000;0.000;0.000;0.000;Setup;Extension;11744.943;0.086;644.078
Comparison;boolean_gmw;0;25;100;10000;5;20586.484;21.01;452;9;14.040;14.040;568;568;82.268;1674.252;0.000;0.000;0.000;0.000;0.000;Setup;Extension;19661.484;0.083;910.442
Comparison;boolean_gmw;0;25;100;10000;10;44072.807;48.14;451;3;14.040;14.040;568;568;75.026;543.118;0.000;0.000;0.000;0.000;0.000;Setup;Extension;40601.878;0.087;3457.966
Comparison;boolean_gmw;0;50;25000;10000;0;2925.594;3.51;457;45;14.040;14.040;568;568;85.153;223.846;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2204.692;0.079;705.181
Comparison;boolean_gmw;0;50;25000;10000;1;13598.142;14.14;453;11;14.040;14.040;568;568;73.051;9185.867;0.000;0.000;0.000;0.000;0.000;Setup;Extension;12705.220;0.085;877.219
Comparison;boolean_gmw;0;50;25000;10000;2;20615.505;21.20;453;8;14.040;14.040;568;568;73.368;104.845;0.000;0.000;0.000;0.000;0.000;Setup;Extension;19602.671;0.061;997.456
Comparison;boolean_gmw;0;50;25000;10000;5;32533.032;33.11;453;5;14.040;14.040;568;568;73.611;8895.893;0.000;0.000;0.000;0.000;0.000;Setup;Extension;30615.202;0.078;1902.808
Comparison;boolean_gmw;0;50;25000;10000;10;67889.366;69.67;453;2;14.040;14.040;568;568;83.899;5649.401;0.000;0.000;0.000;0.000;0.000;Setup;Extension;65636.264;0.078;2237.915
Comparison;boolean_gmw;0;50;10000;10000;0;2890.587;3.48;453;46;14.040;14.040;568;568;72.963;198.841;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2145.686;0.055;730.094
Comparison;boolean_gmw;0;50;10000;10000;1;14250.674;14.83;450;11;14.040;14.040;568;568;72.878;108.006;0.000;0.000;0.000;0.000;0.000;Setup;Extension;13240.934;0.083;995.615
Comparison;boolean_gmw;0;50;10000;10000;2;21660.608;22.24;455;7;14.040;14.040;568;568;86.700;104.622;0.000;0.000;0.000;0.000;0.000;Setup;Extension;20063.219;0.086;1581.688
Comparison;boolean_gmw;0;50;10000;10000;5;44016.689;45.34;451;3;14.040;14.040;568;568;80.094;435.478;0.000;0.000;0.000;0.000;0.000;Setup;Extension;41964.028;0.084;2038.737
Comparison;boolean_gmw;0;50;10000;10000;10;66857.434;75.77;455;2;14.040;14.040;568;568;67.146;233.457;0.000;0.000;0.000;0.000;0.000;Setup;Extension;63328.481;0.087;3509.535
Comparison;boolean_gmw;0;50;1000;10000;0;2869.291;3.43;452;48;14.040;14.040;568;568;73.167;212.104;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2167.356;0.086;685.465
Comparison;boolean_gmw;0;50;1000;10000;1;12625.064;13.55;452;12;14.040;14.040;568;568;78.125;8726.194;0.000;0.000;0.000;0.000;0.000;Setup;Extension;11755.296;0.084;852.191
Comparison;boolean_gmw;0;50;1000;10000;2;21828.714;22.41;455;8;14.040;14.040;568;568;84.815;5738.403;0.000;0.000;0.000;0.000;0.000;Setup;Extension;20736.571;0.064;1075.112
Comparison;boolean_gmw;0;50;1000;10000;5;35686.340;36.24;453;4;14.040;14.040;568;568;81.550;1540.970;0.000;0.000;0.000;0.000;0.000;Setup;Extension;34175.963;0.082;1495.566
Comparison;boolean_gmw;0;50;1000;10000;10;62660.708;63.18;453;2;14.040;14.040;568;568;76.978;4355.566;0.000;0.000;0.000;0.000;0.000;Setup;Extension;59877.540;0.078;2767.588
Comparison;boolean_gmw;0;50;100;10000;0;3819.682;4.42;453;40;14.040;14.040;568;568;61.335;379.397;0.000;0.000;0.000;0.000;0.000;Setup;Extension;3157.891;0.084;647.191
Comparison;boolean_gmw;0;50;100;10000;1;11964.652;12.56;452;13;14.040;14.040;568;568;73.272;7351.839;0.000;0.000;0.000;0.000;0.000;Setup;Extension;11218.677;0.085;730.896
Comparison;boolean_gmw;0;50;100;10000;2;19938.489;21.93;454;8;14.040;14.040;568;568;76.829;2544.787;0.000;0.000;0.000;0.000;0.000;Setup;Extension;18972.020;0.085;949.754
Comparison;boolean_gmw;0;50;100;10000;5;41425.312;42.12;453;4;14.040;14.040;568;568;84.718;5181.664;0.000;0.000;0.000;0.000;0.000;Setup;Extension;39944.826;0.085;1464.918
Comparison;boolean_gmw;0;50;100;10000;10;65823.435;66.33;456;2;14.040;14.040;568;568;85.086;1127.377;0.000;0.000;0.000;0.000;0.000;Setup;Extension;63110.120;0.087;2695.501
Comparison;boolean_gmw;0;75;25000;10000;0;4314.915;4.99;452;31;14.040;14.040;568;568;72.919;315.701;0.000;0.000;0.000;0.000;0.000;Setup;Extension;3049.822;0.084;1248.655
Comparison;boolean_gmw;0;75;25000;10000;1;17044.434;17.63;453;9;14.040;14.040;568;568;84.379;2283.665;0.000;0.000;0.000;0.000;0.000;Setup;Extension;15513.759;0.084;1514.365
Comparison;boolean_gmw;0;75;25000;10000;2;30533.579;31.46;455;5;14.040;14.040;568;568;74.791;8600.705;0.000;0.000;0.000;0.000;0.000;Setup;Extension;28933.454;0.085;1583.341
Comparison;boolean_gmw;0;75;25000;10000;5;56671.526;58.31;458;2;14.040;14.040;568;568;72.425;5532.155;0.000;0.000;0.000;0.000;0.000;Setup;Extension;52941.087;0.086;3715.395
Comparison;boolean_gmw;0;75;25000;10000;10;86732.704;88.37;452;2;14.040;14.040;568;568;85.050;2671.601;0.000;0.000;0.000;0.000;0.000;Setup;Extension;83307.057;0.085;3409.586
Comparison;boolean_gmw;0;75;10000;10000;0;4129.216;4.94;454;31;14.040;14.040;568;568;72.474;274.235;0.000;0.000;0.000;0.000;0.000;Setup;Extension;3040.039;0.087;1078.282
Comparison;boolean_gmw;0;75;10000;10000;1;11036.776;11.79;454;13;14.040;14.040;568;568;72.816;105.758;0.000;0.000;0.000;0.000;0.000;Setup;Extension;9414.328;0.085;1607.540
Comparison;boolean_gmw;0;75;10000;10000;2;28003.765;29.17;453;5;14.040;14.040;568;568;72.782;3442.258;0.000;0.000;0.000;0.000;0.000;Setup;Extension;26417.703;0.084;1570.763
Comparison;boolean_gmw;0;75;10000;10000;5;51558.223;52.85;454;3;14.040;14.040;568;568;74.084;118.168;0.000;0.000;0.000;0.000;0.000;Setup;Extension;49090.927;0.083;2451.376
Comparison;boolean_gmw;0;75;10000;10000;10;95500.818;98.66;451;1;14.040;14.040;568;568;84.251;1690.869;0.000;0.000;0.000;0.000;0.000;Setup;Extension;92938.493;0.084;2548.747
Comparison;boolean_gmw;0;75;1000;10000;0;4041.769;4.80;452;35;14.040;14.040;568;568;73.139;270.466;0.000;0.000;0.000;0.000;0.000;Setup;Extension;3017.125;0.079;1010.017
Comparison;boolean_gmw;0;75;1000;10000;1;24546.649;25.49;450;7;14.040;14.040;568;568;77.357;2864.736;0.000;0.000;0.000;0.000;0.000;Setup;Extension;23073.703;0.084;1457.521
Comparison;boolean_gmw;0;75;1000;10000;2;30771.216;31.57;451;5;14.040;14.040;568;568;86.368;171.903;0.000;0.000;0.000;0.000;0.000;Setup;Extension;28915.376;0.086;1841.652
Comparison;boolean_gmw;0;75;1000;10000;5;54317.592;55.93;453;3;14.040;14.040;568;568;75.800;475.508;0.000;0.000;0.000;0.000;0.000;Setup;Extension;49651.763;0.087;4650.165
Comparison;boolean_gmw;0;75;1000;10000;10;104069.410;105.32;453;1;14.040;14.040;568;568;71.401;1654.431;0.000;0.000;0.000;0.000;0.000;Setup;Extension;101253.790;0.085;2799.138
Comparison;boolean_gmw;0;75;100;10000;0;4480.615;5.32;454;34;14.040;14.040;568;568;71.791;291.454;0.000;0.000;0.000;0.000;0.000;Setup;Extension;3373.406;0.084;1090.001
Comparison;boolean_gmw;0;75;100;10000;1;21075.171;21.76;454;7;14.040;14.040;568;568;73.027;8063.865;0.000;0.000;0.000;0.000;0.000;Setup;Extension;19269.308;0.086;1792.004
Comparison;boolean_gmw;0;75;100;10000;2;30259.569;32.03;458;5;14.040;14.040;568;568;84.280;102.794;0.000;0.000;0.000;0.000;0.000;Setup;Extension;28856.491;0.088;1385.157
Comparison;boolean_gmw;0;75;100;10000;5;62943.013;63.70;454;2;14.040;14.040;568;568;72.662;574.232;0.000;0.000;0.000;0.000;0.000;Setup;Extension;61041.713;0.085;1884.895
Comparison;boolean_gmw;0;75;100;10000;10;92387.128;96.62;458;1;14.040;14.040;568;568;84.321;4960.724;0.000;0.000;0.000;0.000;0.000;Setup;Extension;88959.246;0.081;3409.862
Comparison;boolean_bmr;0;0;25000;10000;0;785.141;4.40;1035;81;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;402.386;163.938;206.363
Comparison;boolean_bmr;0;0;25000;10000;1;1152.658;4.74;1040;72;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;763.760;159.692;216.619
Comparison;boolean_bmr;0;0;25000;10000;2;1458.948;5.06;1071;69;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;809.015;232.270;406.990
Comparison;boolean_bmr;0;0;25000;10000;5;2770.827;6.70;1084;58;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;794.770;1243.964;719.643
Comparison;boolean_bmr;0;0;25000;10000;10;32918.549;39.39;1106;11;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;10402.420;20927.782;1572.078
Comparison;boolean_bmr;0;0;10000;10000;0;816.524;4.42;1050;78;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;466.736;137.831;199.377
Comparison;boolean_bmr;0;0;10000;10000;1;951.272;2.58;1052;128;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;583.286;147.260;210.132
Comparison;boolean_bmr;0;0;10000;10000;2;1389.800;1.99;1069;161;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;968.974;196.874;214.115
Comparison;boolean_bmr;0;0;10000;10000;5;2915.911;4.60;1027;86;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2086.836;483.098;334.455
Comparison;boolean_bmr;0;0;10000;10000;10;36076.257;37.73;1103;11;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;5145.673;29502.134;1415.050
Comparison;boolean_bmr;0;0;1000;10000;0;1540.760;2.14;1045;190;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;495.468;760.026;272.365
Comparison;boolean_bmr;0;0;1000;10000;1;2029.243;5.62;1081;67;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;722.027;1008.862;287.114
Comparison;boolean_bmr;0;0;1000;10000;2;2210.292;2.83;1085;148;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;973.485;896.433;325.851
Comparison;boolean_bmr;0;0;1000;10000;5;4628.583;8.36;1075;58;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1294.411;2900.255;423.094
Comparison;boolean_bmr;0;0;1000;10000;10;30923.959;32.51;1135;15;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;8739.038;13695.436;8474.394
Comparison;boolean_bmr;0;0;100;10000;0;10820.448;14.41;1081;39;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1992.547;7578.856;1234.791
Comparison;boolean_bmr;0;0;100;10000;1;12975.474;13.73;1104;38;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;3542.518;8268.942;1150.446
Comparison;boolean_bmr;0;0;100;10000;2;12130.353;15.93;1111;37;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2999.137;7903.606;1212.420
Comparison;boolean_bmr;0;0;100;10000;5;15682.361;19.48;1094;29;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;3169.739;9850.752;2649.761
Comparison;boolean_bmr;0;0;100;10000;10;62424.549;63.21;1121;10;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;12613.951;33627.041;16170.335
Comparison;boolean_bmr;0;25;25000;10000;0;3114.700;3.88;1099;95;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1241.659;1426.178;430.954
Comparison;boolean_bmr;0;25;25000;10000;1;49134.477;49.99;1112;9;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;8410.425;36054.680;4652.836
Comparison;boolean_bmr;0;25;25000;10000;2;68978.579;70.86;1106;7;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;14181.442;47809.805;6972.804
Comparison;boolean_bmr;0;25;25000;10000;5;129137.991;131.96;1123;3;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;21151.542;93779.010;14191.990
Comparison;boolean_bmr;0;25;25000;10000;10;243786.872;244.48;1168;2;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;46664.246;175667.673;21439.595
Comparison;boolean_bmr;0;25;10000;10000;0;3051.107;3.78;1077;97;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1250.175;1354.028;432.479
Comparison;boolean_bmr;0;25;10000;10000;1;43939.634;45.95;1107;10;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;8947.686;31506.206;3470.712
Comparison;boolean_bmr;0;25;10000;10000;2;64528.773;65.25;1094;7;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;12054.438;42957.667;9498.846
Comparison;boolean_bmr;0;25;10000;10000;5;136700.140;138.58;1140;3;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;23010.277;99123.603;14553.283
Comparison;boolean_bmr;0;25;10000;10000;10;243773.124;245.48;1138;2;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;46835.451;166997.973;29926.726
Comparison;boolean_bmr;0;25;1000;10000;0;3077.586;3.83;1103;108;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1259.538;1377.498;424.490
Comparison;boolean_bmr;0;25;1000;10000;1;48508.248;49.38;1088;10;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;9749.664;27676.401;11066.251
Comparison;boolean_bmr;0;25;1000;10000;2;65626.674;66.34;1111;7;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;12684.099;46799.079;6129.670
Comparison;boolean_bmr;0;25;1000;10000;5;138142.033;141.03;1110;3;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;32234.501;87168.197;18723.622
Comparison;boolean_bmr;0;25;1000;10000;10;257355.164;259.82;1136;2;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;50445.834;182179.716;24715.041
Comparison;boolean_bmr;0;25;100;10000;0;11156.579;11.99;1117;46;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2446.239;7334.293;1359.797
Comparison;boolean_bmr;0;25;100;10000;1;44808.668;47.83;1109;11;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;7394.328;30041.171;7358.402
Comparison;boolean_bmr;0;25;100;10000;2;67310.869;71.06;1109;7;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;11701.569;49921.697;5671.026
Comparison;boolean_bmr;0;25;100;10000;5;135550.570;140.14;1118;4;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;21770.769;98817.772;14947.465
Comparison;boolean_bmr;0;25;100;10000;10;258820.259;266.15;1159;2;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;49067.690;178475.041;31261.171
Comparison;boolean_bmr;0;50;25000;10000;0;5716.038;6.51;1098;59;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2332.785;2691.493;674.426
Comparison;boolean_bmr;0;50;25000;10000;1;74928.308;79.32;1114;6;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;12330.241;55643.943;6941.120
Comparison;boolean_bmr;0;50;25000;10000;2;140779.021;141.63;1167;3;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;18547.702;101550.165;20667.318
Comparison;boolean_bmr;0;50;25000;10000;5;241327.141;243.32;1149;2;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;44983.985;172097.642;24230.893
Comparison;boolean_bmr;0;50;25000;10000;10;449778.414;451.03;1185;1;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;90806.170;314527.399;44431.772
Comparison;boolean_bmr;0;50;10000;10000;0;5487.463;6.40;1113;63;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2193.774;2638.326;640.240
Comparison;boolean_bmr;0;50;10000;10000;1;81065.707;84.56;1101;5;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;12390.935;60349.481;8309.349
Comparison;boolean_bmr;0;50;10000;10000;2;132465.630;136.68;1149;3;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;25539.289;96281.657;10626.326
Comparison;boolean_bmr;0;50;10000;10000;5;251145.472;252.40;1146;2;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;40077.347;176712.836;34340.909
Comparison;boolean_bmr;0;50;10000;10000;10;468602.028;469.41;1170;1;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;96129.379;304165.867;68295.962
Comparison;boolean_bmr;0;50;1000;10000;0;5438.027;6.34;1092;68;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2130.303;2622.581;672.903
Comparison;boolean_bmr;0;50;1000;10000;1;85021.013;85.88;1116;5;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;8492.214;64781.024;11734.891
Comparison;boolean_bmr;0;50;1000;10000;2;130837.665;139.45;1145;3;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;26620.877;86121.308;18080.569
Comparison;boolean_bmr;0;50;1000;10000;5;261474.716;264.93;1154;1;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;39678.479;195822.918;25959.693
Comparison;boolean_bmr;0;50;1000;10000;10;455560.792;461.20;1181;1;102.765;102.841;550;552;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;97003.541;316829.050;41713.140
