program  c.domain  adv.model      protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
61       RING      semihonest     replicated-ring  3          0.58          32                 1                  0              25000            100         0               0.00929624           0.08                 13            58%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            100         1               0.00774203           0.09                 10            47%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            100         2               0.0115357            1.13                 10            4%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            100         5               4.15643              7.13                 11            0%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          0.44          30                 1                  0              25000            1000        0               0.0090272            0.08                 11            48%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        1               0.0104576            0.29                 11            17%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        2               0.21581              1.35                 13            5%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        5               0.475822             3.36                 13            1%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          0.44          30                 1                  0              25000            10000       0               0.0109648            0.09                 11            49%        ~19           0.001344        0.004032         0.00
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            10000       1               0.0176283            2.15                 11            3%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            10000       2               0.0116365            1.11                 10            4%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            10000       5               0.224808             0.51                 11            10%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          0.44          30                 1                  0              25000            100000      0               0.033428             0.12                 17            72%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            100000      1               0.0346592            0.12                 17            71%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            100000      2               0.0651739            0.37                 17            29%        ~19           0.001344        0.004032         0.03
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            100000      5               0.0673755            2.76                 19            4%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            100         0               0.00901543           0.08                 10            57%        ~19           0.001344        0.004032         0.03
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            100         1               0.0200939            0.30                 11            18%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            100         2               0.223992             1.53                 11            4%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            100         5               0.0357256            3.21                 11            2%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            1000        0               0.00850626           0.08                 11            57%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            1000        1               0.216406             1.30                 11            3%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            1000        2               0.010639             0.55                 11            11%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            1000        5               0.431603             3.81                 11            1%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            10000       0               0.0109787            0.09                 14            57%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            10000       1               0.0129447            0.30                 12            17%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            10000       2               0.0121168            0.09                 11            58%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            10000       5               0.433662             2.59                 11            3%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            100000      0               0.0336641            0.11                 17            69%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            100000      1               0.0379048            2.20                 19            5%         ~19           0.001344        0.004032         0.03
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            100000      2               0.073918             1.19                 19            8%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              10000            100000      5               0.128655             0.88                 19            15%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             100         0               0.00890965           0.08                 11            51%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             100         1               0.0108215            2.36                 11            3%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             100         2               0.00979856           0.09                 12            56%        ~19           0.001344        0.004032         0.00
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             100         5               0.0215557            2.78                 11            2%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             1000        0               0.0100363            0.08                 11            54%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             1000        1               0.0164842            0.31                 11            17%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             1000        2               0.00949447           0.11                 13            42%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             1000        5               0.436531             2.60                 11            2%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             10000       0               0.0116786            0.07                 12            53%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             10000       1               0.0175985            1.54                 12            5%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             10000       2               0.0339702            0.33                 12            20%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             10000       5               0.240294             1.78                 11            4%         ~19           0.001344        0.004032         0.00
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             100000      0               0.0338401            0.13                 17            60%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             100000      1               0.0654907            0.38                 17            32%        ~19           0.001344        0.004032         0.03
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             100000      2               0.044299             2.02                 17            5%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              1000             100000      5               0.291288             2.84                 15            4%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              100         0               0.00823208           0.09                 11            51%        ~19           0.001344        0.004032         0.00
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              100         1               0.0205321            0.32                 13            15%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              100         2               0.0109367            0.52                 11            9%         ~19           0.001344        0.004032         0.00
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              100         5               0.0368844            3.64                 13            2%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              1000        0               0.00821211           0.08                 11            56%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              1000        1               0.0173564            0.09                 11            50%        ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              1000        2               0.012101             0.73                 11            8%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              1000        5               0.22184              5.27                 11            1%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              10000       0               0.0111324            0.08                 12            59%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              10000       1               0.0148236            0.30                 12            16%        ~19           0.001344        0.004032         0.00
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              10000       2               0.0233479            0.10                 10            48%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              10000       5               2.46921              5.03                 11            1%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              100000      0               0.0335459            0.13                 17            70%        ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              100000      1               0.0433268            1.37                 17            7%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              100000      2               0.0513038            0.36                 15            26%        ~19           0.001344        0.004032         0.03
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              100              100000      5               0.249951             4.80                 17            2%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            100         0               0.461738             2.41                 11            3%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            100         1               0.845288             2.93                 10            2%         ~19           0.001344        0.004032         0.03
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            100         2               0.512076             2.72                 13            3%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            100         5               0.82205              12.11                10            0%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            1000        0               0.463009             2.41                 11            3%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            1000        1               0.513091             2.53                 13            3%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            1000        2               0.462774             2.52                 11            3%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            1000        5               0.59966              3.92                 13            2%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            10000       0               0.468902             2.42                 10            3%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            10000       1               0.468558             2.48                 11            3%         ~19           0.001344        0.004032         0.03
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            10000       2               0.511296             3.80                 11            2%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            10000       5               0.84726              5.79                 14            1%         ~19           0.001344        0.004032         0.03
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            100000      0               0.519703             2.49                 17            6%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            100000      1               0.88399              2.94                 17            5%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            100000      2               0.73801              3.62                 17            4%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             25000            100000      5               0.842542             5.77                 17            2%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             10000            100         0               0.462154             2.41                 11            3%         ~19           0.001344        0.004032         0.00
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             10000            100         1               0.529487             2.90                 13            2%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             10000            100         2               0.808056             2.97                 11            2%         ~19           0.001344        0.004032         0.03
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             10000            100         5               0.808535             4.47                 11            1%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             10000            1000        0               0.462543             2.41                 11            3%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             10000            1000        1               0.462685             2.71                 11            3%         ~19           0.001344        0.004032         0.03
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             10000            1000        2               0.845871             3.78                 13            2%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             10000            1000        5               1.10866              3.95                 11            2%         ~19           0.001344        0.004032         0.03
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             10000            10000       0               0.468923             2.41                 13            3%         ~19           0.001344        0.004032         0.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             10000            10000       1               0.588654             2.54                 13            3%         ~19           0.001344        0.004032         0.01
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 25             10000            10000       2               0.543539             3.78                 14            2%         ~19           0.001344        0.004032         0.01
