program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
62;RING;semihonest;replicated-ring;3;0.37;30;1;0;25000;100;0;12.7398;12.81;14;96%;~28005;0.697884;2.09365;8.03
62;RING;semihonest;replicated-ring;3;0.38;30;1;0;25000;100;0;12.6247;12.70;16;90%;~28005;0.697884;2.09365;6.71
62;RING;semihonest;replicated-ring;3;0.35;30;1;0;25000;100;0;11.3278;11.40;16;98%;~28005;0.697884;2.09365;6.92
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;9.26109;9.33;14;89%;~28005;0.697884;2.09365;5.57
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;10.5229;10.59;14;94%;~28005;0.697884;2.09365;6.31
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;11.7639;11.83;14;94%;~28005;0.697884;2.09365;7.27
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;3.4842;3.55;14;96%;~28005;0.697884;2.09365;2.17
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;11.9484;12.02;14;97%;~28005;0.697884;2.09365;7.52
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;11.9343;12.01;16;85%;~28005;0.697884;2.09365;6.48
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.2272;12.31;12;97%;~28005;0.697884;2.09365;7.78
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.5668;12.64;14;91%;~28005;0.697884;2.09365;7.28
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;9.81483;9.88;14;95%;~28005;0.697884;2.09365;5.67
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;9.52485;9.59;16;105%;~28005;0.697884;2.09365;6.34
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;7.65802;7.73;14;107%;~28005;0.697884;2.09365;5.15
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;2.95707;3.03;14;101%;~28005;0.697884;2.09365;1.98
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.411;12.49;16;100%;~28005;0.697884;2.09365;7.88
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.986;13.05;14;95%;~28005;0.697884;2.09365;8.25
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;11.4126;11.48;16;79%;~28005;0.697884;2.09365;5.84
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;11.3785;11.45;14;98%;~28005;0.697884;2.09365;7.05
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.0823;12.15;14;98%;~28005;0.697884;2.09365;7.56
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;11.6986;11.77;14;98%;~28005;0.697884;2.09365;7.22
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;9.11577;9.19;16;64%;~28005;0.697884;2.09365;3.84
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;6.92891;7.00;16;104%;~28005;0.697884;2.09365;4.65
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;8.74896;8.82;14;82%;~28005;0.697884;2.09365;4.71
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;11.1684;11.24;14;96%;~28005;0.697884;2.09365;6.93
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;9.93009;10.00;14;103%;~28005;0.697884;2.09365;6.79
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;9.60954;9.68;14;95%;~28005;0.697884;2.09365;5.77
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;9.39207;9.47;14;83%;~28005;0.697884;2.09365;5.22
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;9.51687;9.59;16;102%;~28005;0.697884;2.09365;6.09
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.5217;12.59;16;91%;~28005;0.697884;2.09365;7.26
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;100;0;715.372;717.30;14;2%;~28005;0.697884;2.09365;10.45
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;100;0;715.139;717.08;14;2%;~28005;0.697884;2.09365;10.26
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;100;0;714.882;716.78;14;2%;~28005;0.697884;2.09365;9.51
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;100;0;715.133;717.07;14;2%;~28005;0.697884;2.09365;9.52
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;100;0;714.882;716.83;14;2%;~28005;0.697884;2.09365;9.55
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;100;0;714.733;716.68;13;2%;~28005;0.697884;2.09365;9.67
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;100;0;715.156;717.10;14;2%;~28005;0.697884;2.09365;9.70
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;100;0;715.003;716.95;14;2%;~28005;0.697884;2.09365;9.78
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;100;0;715.226;717.17;16;2%;~28005;0.697884;2.09365;10.29
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;100;0;715.344;717.29;14;2%;~28005;0.697884;2.09365;10.13
62;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;100;0;1415.5;1419.25;14;1%;~28005;0.697884;2.09365;10.26
62;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;100;0;1415.5;1419.25;14;1%;~28005;0.697884;2.09365;9.96
62;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;100;0;1415.74;1419.44;14;1%;~28005;0.697884;2.09365;10.64
62;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;100;0;1415.42;1419.17;14;1%;~28005;0.697884;2.09365;9.61
62;RING;semihonest;replicated-ring;3;0.37;30;1;50;25000;100;0;1415.19;1418.94;14;1%;~28005;0.697884;2.09365;9.53
62;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;100;0;1415.19;1418.93;14;1%;~28005;0.697884;2.09365;9.40
62;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;100;0;1415.47;1419.21;14;1%;~28005;0.697884;2.09365;9.53
62;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;100;0;1415.35;1419.10;14;1%;~28005;0.697884;2.09365;10.23
62;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;100;0;1415.5;1419.24;16;1%;~28005;0.697884;2.09365;10.05
62;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;100;0;1415.17;1418.91;16;1%;~28005;0.697884;2.09365;10.49
62;RING;semihonest;replicated-ring;3;NA;NA;NA;75;25000;100;0;2115.53;2121.07;16;0%;~28005;0.697884;2.09365;9.15
62;RING;semihonest;replicated-ring;3;NA;NA;NA;75;25000;100;0;2115.75;2121.31;14;0%;~28005;0.697884;2.09365;9.52
62;RING;semihonest;replicated-ring;3;NA;NA;NA;75;25000;100;0;2115.84;2121.38;14;0%;~28005;0.697884;2.09365;9.51
62;RING;semihonest;replicated-ring;3;NA;NA;NA;75;25000;100;0;2115.25;2120.80;14;0%;~28005;0.697884;2.09365;9.28
62;RING;semihonest;replicated-ring;3;NA;NA;NA;75;25000;100;0;2115.48;2121.02;16;0%;~28005;0.697884;2.09365;10.01
62;RING;semihonest;replicated-ring;3;NA;NA;NA;75;25000;100;0;2115.71;2121.26;14;0%;~28005;0.697884;2.09365;9.27
62;RING;semihonest;replicated-ring;3;NA;NA;NA;75;25000;100;0;2116.22;2121.77;14;0%;~28005;0.697884;2.09365;9.89
62;RING;semihonest;replicated-ring;3;NA;NA;NA;75;25000;100;0;2116.02;2121.56;14;0%;~28005;0.697884;2.09365;9.61
62;RING;semihonest;replicated-ring;3;NA;NA;NA;75;25000;100;0;2115.89;2121.44;14;0%;~28005;0.697884;2.09365;10.14
