comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000483;NA;.000071;.000110;.000253;.000416;3;572
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000475;NA;.000065;.000128;.000181;.000416;3;563
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000932;NA;.000048;.000072;.000231;.001250;3;300
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000261;NA;.000057;.000060;.000091;.000416;3;576
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000258;NA;.000051;.000092;.000152;.000416;3;587
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000204;NA;.000067;.000056;.000072;.000416;3;656
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000256;NA;.000051;.000045;.000059;.000416;3;612
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000697;NA;.000037;.000118;.000155;.000833;3;280
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000458;NA;.000058;.000047;.000067;.000416;3;568
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000171;NA;.000052;.000040;.000054;.000416;3;753
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000289;NA;.000058;.000078;.000232;.000416;5;550
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000277;NA;.000069;.000088;.000115;.000416;3;681
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000258;NA;.000073;.000056;.000078;.000416;3;700
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000715;NA;.000034;.000108;.000181;.000833;5;329
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000250;NA;.000048;.000034;.000046;.000416;3;600
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000275;NA;.000063;.000047;.000066;.000416;3;650
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000254;NA;.000060;.000054;.000071;.000416;3;637
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000476;NA;.000057;.000110;.000144;.000833;3;438
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000269;NA;.000058;.000069;.000103;.000416;3;631
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000272;NA;.000059;.000136;.000190;.000416;3;550
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000494;NA;.000063;.000133;.000257;.000833;3;471
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000255;NA;.000055;.000035;.000046;.000416;3;640
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000272;NA;.000050;.000068;.000107;.000416;3;586
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000279;NA;.000063;.000111;.000140;.000416;3;617
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000255;NA;.000053;.000046;.000069;.000416;3;613
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000473;NA;.000052;.000061;.000253;.000416;3;484
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000474;NA;.000062;.000075;.000124;.000833;3;485
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000297;NA;.000065;.000059;.000099;.000416;3;670
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000467;NA;.000040;.000067;.000117;.000833;3;376
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;25000;2605;0;1;0;1;.000459;NA;.000077;.000127;.000170;.000833;3;533
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;10000;2605;0;1;0;1;.000253;NA;.000054;.000063;.000082;.000416;3;626
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;10000;2605;0;1;0;1;.000269;NA;.000052;.000076;.000097;.000416;3;635
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;10000;2605;0;1;0;1;.000241;NA;.000066;.000070;.000095;.000416;9;629
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;10000;2605;0;1;0;1;.000254;NA;.000050;.000106;.000182;.000416;3;468
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;10000;2605;0;1;0;1;.000272;NA;.000070;.000090;.000135;.000416;3;637
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;10000;2605;0;1;0;1;.000246;NA;.000056;.000074;.000085;.000416;3;671
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;10000;2605;0;1;0;1;.000217;NA;.000056;.000061;.000078;.000416;3;633
0.02;3;1;0;4;512;45;1;0;5;10000;10000;0;10000;2605;0;1;0;1;.000275;NA;.000048;.000120;.000230;.000416;3;500
