program  protocol        partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec
Share    boolean_gmw     3          1              100              1000000     2               63.252                3.09                 50            4          0.000            0.000           4                4
Share    boolean_gmw     3          1              100              1000000     5               73.940                3.09                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          1              100              1000000     10              60.619                0.09                 50            146        0.000            0.000           4                4
Share    boolean_gmw     3          30             25000            1000000     0               69.857                3.09                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          30             25000            1000000     1               66.699                3.08                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          30             25000            1000000     2               59.667                3.09                 53            5          0.000            0.000           4                4
Share    boolean_gmw     3          30             25000            1000000     5               66.680                3.12                 54            4          0.000            0.000           4                4
Share    boolean_gmw     3          30             25000            1000000     10              73.559                3.09                 48            5          0.000            0.000           4                4
Share    boolean_gmw     3          30             10000            1000000     0               73.978                3.09                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          30             10000            1000000     1               64.959                3.09                 50            4          0.000            0.000           4                4
Share    boolean_gmw     3          30             10000            1000000     2               59.421                3.08                 54            5          0.000            0.000           4                4
Share    boolean_gmw     3          30             10000            1000000     5               73.104                3.10                 51            4          0.000            0.000           4                4
Share    boolean_gmw     3          30             10000            1000000     10              71.485                3.09                 52            4          0.000            0.000           4                4
Share    boolean_gmw     3          30             1000             1000000     0               61.729                3.08                 52            4          0.000            0.000           4                4
Share    boolean_gmw     3          30             1000             1000000     1               58.494                0.08                 50            153        0.000            0.000           4                4
Share    boolean_gmw     3          30             1000             1000000     2               83.678                3.11                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          30             1000             1000000     5               102.531               3.12                 50            4          0.000            0.000           4                4
Share    boolean_gmw     3          30             1000             1000000     10              70.101                3.09                 50            4          0.000            0.000           4                4
Share    boolean_gmw     3          30             100              1000000     0               53.204                0.08                 54            139        0.000            0.000           4                4
Share    boolean_gmw     3          30             100              1000000     1               69.163                3.10                 51            4          0.000            0.000           4                4
Share    boolean_gmw     3          30             100              1000000     2               74.483                3.10                 51            5          0.000            0.000           4                4
Share    boolean_gmw     3          30             100              1000000     5               114.021               3.12                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          30             100              1000000     10              73.944                3.09                 52            5          0.000            0.000           4                4
Share    boolean_gmw     3          100            25000            1000000     0               73.176                3.08                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          100            25000            1000000     1               72.916                3.10                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          100            25000            1000000     2               56.526                0.08                 52            152        0.000            0.000           4                4
Share    boolean_gmw     3          100            25000            1000000     5               60.846                3.08                 52            4          0.000            0.000           4                4
Share    boolean_gmw     3          100            25000            1000000     10              56.983                0.08                 52            148        0.000            0.000           4                4
Share    boolean_gmw     3          100            10000            1000000     0               63.627                3.07                 50            4          0.000            0.000           4                4
Share    boolean_gmw     3          100            10000            1000000     1               80.101                3.11                 52            5          0.000            0.000           4                4
Share    boolean_gmw     3          100            10000            1000000     2               67.972                3.08                 52            5          0.000            0.000           4                4
Share    boolean_gmw     3          100            10000            1000000     5               60.624                0.08                 48            165        0.000            0.000           4                4
Share    boolean_gmw     3          100            10000            1000000     10              59.610                3.07                 50            4          0.000            0.000           4                4
Share    boolean_gmw     3          100            1000             1000000     0               69.219                3.09                 52            4          0.000            0.000           4                4
Share    boolean_gmw     3          100            1000             1000000     1               61.859                3.07                 52            5          0.000            0.000           4                4
Share    boolean_gmw     3          100            1000             1000000     2               101.769               3.12                 48            4          0.000            0.000           4                4
Share    boolean_gmw     3          100            1000             1000000     5               72.486                3.10                 54            4          0.000            0.000           4                4
Share    boolean_gmw     3          100            1000             1000000     10              61.523                3.08                 52            4          0.000            0.000           4                4
Share    boolean_gmw     3          100            100              1000000     0               66.490                3.09                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          100            100              1000000     1               69.957                3.09                 57            5          0.000            0.000           4                4
Share    boolean_gmw     3          100            100              1000000     2               70.756                3.09                 52            5          0.000            0.000           4                4
Share    boolean_gmw     3          100            100              1000000     5               58.595                3.08                 48            4          0.000            0.000           4                4
Share    boolean_gmw     3          100            100              1000000     10              74.263                3.09                 52            5          0.000            0.000           4                4
Share    boolean_gmw     3          150            25000            1000000     0               66.523                3.09                 56            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            25000            1000000     1               73.043                3.09                 52            5          0.000            0.000           4                4
Share    boolean_gmw     3          150            25000            1000000     2               59.723                3.08                 54            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            25000            1000000     5               101.552               3.12                 52            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            25000            1000000     10              56.760                3.07                 52            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            10000            1000000     0               61.085                3.07                 53            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            10000            1000000     1               58.603                3.08                 50            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            10000            1000000     2               61.675                3.07                 56            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            10000            1000000     5               70.219                3.09                 51            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            10000            1000000     10              76.313                3.10                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          150            1000             1000000     0               52.039                0.08                 54            148        0.000            0.000           4                4
Share    boolean_gmw     3          150            1000             1000000     1               57.432                3.08                 50            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            1000             1000000     2               111.685               0.13                 50            106        0.000            0.000           4                4
Share    boolean_gmw     3          150            1000             1000000     5               64.805                3.08                 52            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            1000             1000000     10              61.082                3.08                 52            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            100              1000000     0               69.989                3.09                 50            4          0.000            0.000           4                4
Share    boolean_gmw     3          150            100              1000000     1               82.243                3.10                 56            5          0.000            0.000           4                4
Share    boolean_gmw     3          150            100              1000000     2               74.214                3.10                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          150            100              1000000     5               70.671                3.09                 50            5          0.000            0.000           4                4
Share    boolean_gmw     3          150            100              1000000     10              70.137                3.09                 50            4          0.000            0.000           4                4
Share    boolean_bmr     3          1              25000            1000000     0               1916.268              5.48                 3948          59         488.282          492.096         5                6
Share    boolean_bmr     3          1              25000            1000000     1               1924.125              5.67                 3946          54         488.282          492.096         5                6
Share    boolean_bmr     3          1              25000            1000000     2               2182.668              2.84                 3949          127        488.282          492.096         5                6
Share    boolean_bmr     3          1              25000            1000000     5               2028.335              5.68                 3950          60         488.282          492.096         5                6
Share    boolean_bmr     3          1              25000            1000000     10              2104.073              2.46                 3948          126        488.282          492.096         5                6
Share    boolean_bmr     3          1              10000            1000000     0               2169.090              2.88                 3945          123        488.282          492.096         5                6
Share    boolean_bmr     3          1              10000            1000000     1               2293.315              5.67                 3949          58         488.282          492.096         5                6
