program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec;multTripPresetup;multTripSetup;sharedPowerPresetup;sharedPowerSetup;sharedBitPresetup;sharedBitSetup;baseOT;otExtension;kk13OtExtension;preprocessingTime;gatesSetup;gatesOnline
Share;arithmetic_gmw;3;1;25000;1000000;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;43.176;0.004;48.528
Share;arithmetic_gmw;3;1;25000;1000000;1;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.317;0.003;46.297
Share;arithmetic_gmw;3;1;25000;1000000;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.701;0.003;46.364
Share;arithmetic_gmw;3;1;25000;1000000;5;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.253;0.003;56.012
Share;arithmetic_gmw;3;1;25000;1000000;10;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.259;0.003;46.103
Share;arithmetic_gmw;3;1;10000;1000000;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.391;0.004;56.215
Share;arithmetic_gmw;3;1;10000;1000000;1;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.444;0.005;43.384
Share;arithmetic_gmw;3;1;10000;1000000;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.877;0.003;52.389
Share;arithmetic_gmw;3;1;10000;1000000;5;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.728;0.003;38.734
Share;arithmetic_gmw;3;1;10000;1000000;10;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.702;0.003;46.328
Share;arithmetic_gmw;3;1;1000;1000000;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.506;0.002;39.829
Share;arithmetic_gmw;3;1;1000;1000000;1;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.546;0.003;55.006
Share;arithmetic_gmw;3;1;1000;1000000;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.727;0.003;46.844
Share;arithmetic_gmw;3;1;1000;1000000;5;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.718;0.004;53.160
Share;arithmetic_gmw;3;1;1000;1000000;10;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.850;0.005;51.590
Share;arithmetic_gmw;3;1;100;1000000;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.700;0.005;47.683
Share;arithmetic_gmw;3;1;100;1000000;1;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.646;0.003;48.855
Share;arithmetic_gmw;3;1;100;1000000;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;42.642;0.002;38.586
Share;arithmetic_gmw;3;1;100;1000000;5;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;43.038;0.003;53.922
Share;arithmetic_gmw;3;1;100;1000000;10;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;43.510;0.004;53.464
Share;arithmetic_gmw;3;30;25000;1000000;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.410;0.004;45.796
Share;arithmetic_gmw;3;30;25000;1000000;1;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.586;0.004;53.375
Share;arithmetic_gmw;3;30;25000;1000000;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.654;0.003;52.977
Share;arithmetic_gmw;3;30;25000;1000000;5;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.839;0.003;45.768
Share;arithmetic_gmw;3;30;25000;1000000;10;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;41.639;0.003;39.691
Share;arithmetic_gmw;3;30;10000;1000000;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.392;0.003;62.416
Share;arithmetic_gmw;3;30;10000;1000000;1;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.631;0.003;50.547
Share;arithmetic_gmw;3;30;10000;1000000;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.254;0.001;43.027
Share;arithmetic_gmw;3;30;10000;1000000;5;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.185;0.004;47.243
Share;arithmetic_gmw;3;30;10000;1000000;10;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.569;0.003;54.786
Share;arithmetic_gmw;3;30;1000;1000000;0;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.651;0.003;51.024
Share;arithmetic_gmw;3;30;1000;1000000;1;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.646;0.003;48.286
Share;arithmetic_gmw;3;30;1000;1000000;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.626;0.003;45.284
Share;arithmetic_gmw;3;30;1000;1000000;5;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2.367;0.003;42.319
Share;arithmetic_gmw;3;30;1000;1000000;10;0.000;0.000;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1.928;0.002;46.980
