program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
62;RING;semidishonest;semi2k;4;1.58;70;1;0;25000;100;0;52.5504;52.74;40;385%;~75024;429.793;1709.84;120.09
62;RING;semidishonest;semi2k;4;0.41;30;1;0;25000;10;0;7.39133;7.57;41;366%;~10890;38.2126;152.237;16.93
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;10;0;7.3996;7.58;34;380%;~10890;38.2126;152.237;17.20
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;10;0;7.35386;7.53;32;388%;~10890;38.2126;152.237;17.88
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;10;0;7.36456;7.53;32;380%;~10890;38.2126;152.237;17.23
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;10;0;7.36898;7.54;34;377%;~10890;38.2126;152.237;16.96
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;10;0;7.41593;7.58;34;386%;~10890;38.2126;152.237;17.61
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;10;0;7.44889;7.62;34;386%;~10890;38.2126;152.237;18.00
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;10;0;7.41297;7.59;34;374%;~10890;38.2126;152.237;17.07
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;10;0;7.37203;7.55;34;387%;~10890;38.2126;152.237;17.40
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;10;0;7.37709;7.56;36;388%;~10890;38.2126;152.237;18.05
62;RING;semidishonest;semi2k;4;1.62;70;1;0;25000;100;0;52.5393;52.73;48;388%;~75024;429.793;1709.84;121.47
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.6003;52.79;44;390%;~75024;429.793;1709.84;122.49
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.595;52.79;40;390%;~75024;429.793;1709.84;121.57
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.5772;52.77;44;383%;~75024;429.793;1709.84;120.65
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.4938;52.68;44;390%;~75024;429.793;1709.84;121.64
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.6803;52.87;44;390%;~75024;429.793;1709.84;121.99
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.5369;52.74;41;390%;~75024;429.793;1709.84;121.99
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.5373;52.73;44;389%;~75024;429.793;1709.84;121.57
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.5121;52.69;45;390%;~75024;429.793;1709.84;121.59
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.6072;52.79;44;391%;~75024;429.793;1709.84;123.67
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;10000;100;0;52.4871;52.67;44;390%;~75024;429.793;1709.84;121.84
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;10000;100;0;52.4956;52.68;46;391%;~75024;429.793;1709.84;122.25
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;10000;100;0;52.4574;52.64;44;389%;~75024;429.793;1709.84;121.99
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;10000;100;0;52.5488;52.74;43;390%;~75024;429.793;1709.84;122.13
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;10000;100;0;52.5486;52.73;46;389%;~75024;429.793;1709.84;121.82
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;10000;100;0;52.6045;52.80;38;389%;~75024;429.793;1709.84;122.67
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;10000;100;0;52.5883;52.78;44;389%;~75024;429.793;1709.84;121.41
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;10000;100;0;52.6442;52.83;44;387%;~75024;429.793;1709.84;122.04
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;10000;100;0;52.6312;52.82;40;390%;~75024;429.793;1709.84;122.23
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;10000;100;0;52.4536;52.65;44;390%;~75024;429.793;1709.84;121.38
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;1000;100;0;53.2891;53.48;46;385%;~75024;429.793;1709.84;122.83
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;1000;100;0;53.0307;53.22;46;386%;~75024;429.793;1709.84;121.23
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;1000;100;0;53.2386;53.43;40;386%;~75024;429.793;1709.84;123.44
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;1000;100;0;53.1569;53.35;40;385%;~75024;429.793;1709.84;122.02
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;1000;100;0;53.1592;53.34;44;387%;~75024;429.793;1709.84;122.55
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;1000;100;0;53.4363;53.62;42;386%;~75024;429.793;1709.84;122.66
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;1000;100;0;53.1306;53.32;42;387%;~75024;429.793;1709.84;122.89
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;1000;100;0;53.2272;53.42;44;384%;~75024;429.793;1709.84;121.54
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;1000;100;0;53.4001;53.59;45;388%;~75024;429.793;1709.84;124.24
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;1000;100;0;53.2833;53.47;47;386%;~75024;429.793;1709.84;121.71
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;100;100;0;61.757;61.94;45;325%;~75024;429.793;1709.84;118.32
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;100;100;0;61.7381;61.93;42;325%;~75024;429.793;1709.84;117.89
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;100;100;0;61.7537;61.94;43;326%;~75024;429.793;1709.84;119.75
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;100;100;0;61.7123;61.90;44;327%;~75024;429.793;1709.84;120.47
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;100;100;0;61.8309;62.02;44;325%;~75024;429.793;1709.84;118.29
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;100;100;0;61.8462;62.03;40;325%;~75024;429.793;1709.84;119.39
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;100;100;0;61.8708;62.06;42;326%;~75024;429.793;1709.84;119.78
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;100;100;0;61.8788;62.07;42;326%;~75024;429.793;1709.84;119.73
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;100;100;0;61.7324;61.93;44;325%;~75024;429.793;1709.84;119.00
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;100;100;0;61.8701;62.07;47;326%;~75024;429.793;1709.84;118.51
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.6151;52.81;42;390%;~75024;429.793;1709.84;121.48
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.6373;52.83;47;390%;~75024;429.793;1709.84;122.71
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.3777;52.56;40;390%;~75024;429.793;1709.84;122.01
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.5481;52.75;42;386%;~75024;429.793;1709.84;119.62
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.4714;52.66;47;390%;~75024;429.793;1709.84;121.69
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.4276;52.61;42;390%;~75024;429.793;1709.84;122.68
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.5553;52.75;41;386%;~75024;429.793;1709.84;121.94
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.7168;52.90;48;391%;~75024;429.793;1709.84;122.84
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;0;52.6098;52.79;38;390%;~75024;429.793;1709.84;123.03
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;1;146.377;146.57;42;136%;~75024;429.793;1709.84;117.11
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;1;145.663;146.49;44;136%;~75024;429.793;1709.84;115.88
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;1;146.633;148.35;44;134%;~75024;429.793;1709.84;116.42
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;1;141.462;141.86;44;140%;~75024;429.793;1709.84;113.58
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;1;144.858;145.06;44;138%;~75024;429.793;1709.84;116.13
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;1;142.596;142.82;42;139%;~75024;429.793;1709.84;114.91
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;1;146.184;146.81;44;136%;~75024;429.793;1709.84;115.89
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;1;147.246;147.49;44;135%;~75024;429.793;1709.84;117.31
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;1;144.41;145.60;47;136%;~75024;429.793;1709.84;115.65
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;1;141.768;143.05;42;139%;~75024;429.793;1709.84;116.32
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;2;258.575;260.22;46;75%;~75024;429.793;1709.84;113.65
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;2;247.302;250.02;42;78%;~75024;429.793;1709.84;113.75
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;2;251.331;253.84;44;77%;~75024;429.793;1709.84;112.92
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;2;248.458;249.88;42;78%;~75024;429.793;1709.84;113.23
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;2;254.313;255.60;42;76%;~75024;429.793;1709.84;112.39
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;2;254.216;255.85;44;76%;~75024;429.793;1709.84;113.89
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;2;248.586;250.06;46;78%;~75024;429.793;1709.84;113.73
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;2;242.176;244.01;44;80%;~75024;429.793;1709.84;112.16
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;2;249.223;253.07;44;77%;~75024;429.793;1709.84;112.16
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;2;253.683;255.94;42;76%;~75024;429.793;1709.84;112.09
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;5;703.598;707.20;49;26%;~75024;429.793;1709.84;106.46
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;5;718.163;719.56;48;25%;~75024;429.793;1709.84;106.51
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;5;701.242;703.94;45;26%;~75024;429.793;1709.84;104.74
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;5;691.791;696.58;44;26%;~75024;429.793;1709.84;103.36
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;5;690.59;692.48;46;26%;~75024;429.793;1709.84;107.51
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;5;700.964;704.47;49;26%;~75024;429.793;1709.84;108.30
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;5;696.177;701.92;50;26%;~75024;429.793;1709.84;106.77
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;5;670.616;673.36;44;27%;~75024;429.793;1709.84;106.68
62;RING;semidishonest;semi2k;4;NA;NA;NA;0;25000;100;5;683.252;686.58;42;27%;~75024;429.793;1709.84;106.21
