program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec;multTripPresetup;multTripSetup;sharedPowerPresetup;sharedPowerSetup;sharedBitPresetup;sharedBitSetup;baseOT;otExtension;kk13OtExtension;preprocessingTime;gatesSetup;gatesOnline
Multiplication;arithmetic_gmw;0;0;1000;1000000;1;16318.574;23.87;16623;119;621.829;621.829;514;514;3624.037;2681.219;0.000;0.000;0.000;0.000;0.000;Setup;Extension;15834.133;0.005;471.437
Multiplication;arithmetic_gmw;0;0;1000;1000000;2;17850.434;25.27;15820;117;621.829;621.829;514;514;4251.171;2023.865;0.000;0.000;0.000;0.000;0.000;Setup;Extension;16835.969;0.004;1002.891
Multiplication;arithmetic_gmw;0;0;1000;1000000;5;29012.509;36.17;15926;81;621.829;621.829;514;514;4362.002;6301.952;0.000;0.000;0.000;0.000;0.000;Setup;Extension;28977.428;0.004;24.286
Multiplication;arithmetic_gmw;0;0;1000;1000000;10;172745.628;180.36;17087;19;621.829;621.829;514;514;4613.345;66990.582;0.000;0.000;0.000;0.000;0.000;Setup;Extension;159722.086;0.005;13010.498
Multiplication;arithmetic_gmw;0;0;100;1000000;0;71059.221;79.08;17077;47;621.829;621.829;514;514;4213.238;20661.798;0.000;0.000;0.000;0.000;0.000;Setup;Extension;70675.309;0.004;375.074
Multiplication;arithmetic_gmw;0;0;100;1000000;1;75362.054;82.41;17015;46;621.829;621.829;514;514;4201.459;15326.670;0.000;0.000;0.000;0.000;0.000;Setup;Extension;74449.386;0.004;903.020
Multiplication;arithmetic_gmw;0;0;100;1000000;2;75175.821;83.00;17043;45;621.829;621.829;514;514;3790.962;14114.826;0.000;0.000;0.000;0.000;0.000;Setup;Extension;73790.373;0.004;1375.807
Multiplication;arithmetic_gmw;0;0;100;1000000;5;91173.886;99.39;17063;40;621.829;621.829;514;514;3669.197;16446.041;0.000;0.000;0.000;0.000;0.000;Setup;Extension;87632.107;0.005;3533.572
Multiplication;arithmetic_gmw;0;0;100;1000000;10;304094.838;311.12;17107;14;621.829;621.829;514;514;4444.406;71964.313;0.000;0.000;0.000;0.000;0.000;Setup;Extension;289176.169;0.003;14907.371
Multiplication;arithmetic_gmw;0;25;25000;1000000;0;22556.521;26.74;16864;104;621.829;621.829;514;514;4234.430;3708.556;0.000;0.000;0.000;0.000;0.000;Setup;Extension;21903.328;0.005;644.006
Multiplication;arithmetic_gmw;0;25;25000;1000000;1;255556.105;262.03;17075;13;621.829;621.829;514;514;3642.532;57742.861;0.000;0.000;0.000;0.000;0.000;Setup;Extension;253742.718;0.005;1801.776
Multiplication;arithmetic_gmw;0;25;25000;1000000;2;389310.178;394.41;17104;8;621.829;621.829;514;514;4273.708;78225.381;0.000;0.000;0.000;0.000;0.000;Setup;Extension;384689.689;0.005;4609.534
Multiplication;arithmetic_gmw;0;25;25000;1000000;5;754134.311;760.90;17123;4;621.829;621.829;514;514;4141.108;162716.454;0.000;0.000;0.000;0.000;0.000;Setup;Extension;746181.249;0.006;7942.354
Multiplication;arithmetic_gmw;0;25;25000;1000000;10;1415052.053;1421.33;17132;2;621.829;621.829;514;514;3757.129;289330.567;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1400154.959;0.004;14885.988
Multiplication;arithmetic_gmw;0;25;10000;1000000;0;22622.284;27.07;16857;104;621.829;621.829;514;514;4204.413;3499.192;0.000;0.000;0.000;0.000;0.000;Setup;Extension;21374.906;0.005;1239.193
Multiplication;arithmetic_gmw;0;25;10000;1000000;1;261487.003;267.21;17090;12;621.829;621.829;514;514;3748.112;56828.069;0.000;0.000;0.000;0.000;0.000;Setup;Extension;257543.797;0.005;3933.835
Multiplication;arithmetic_gmw;0;25;10000;1000000;2;392543.460;398.76;17091;8;621.829;621.829;514;514;3677.407;85963.962;0.000;0.000;0.000;0.000;0.000;Setup;Extension;388087.548;0.006;4443.263
Multiplication;arithmetic_gmw;0;25;10000;1000000;5;756686.814;761.77;17095;4;621.829;621.829;514;514;4651.393;157145.326;0.000;0.000;0.000;0.000;0.000;Setup;Extension;741873.757;0.005;14799.688
Multiplication;arithmetic_gmw;0;25;10000;1000000;10;1410720.944;1415.21;17129;2;621.829;621.829;514;514;4359.904;295784.293;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1392039.877;0.005;18667.539
Multiplication;arithmetic_gmw;0;25;1000;1000000;0;21956.126;26.44;16885;113;621.829;621.829;514;514;4405.560;3622.111;0.000;0.000;0.000;0.000;0.000;Setup;Extension;21377.292;0.004;569.433
Multiplication;arithmetic_gmw;0;25;1000;1000000;1;269641.141;275.37;17097;13;621.829;621.829;514;514;4244.577;60638.654;0.000;0.000;0.000;0.000;0.000;Setup;Extension;260787.252;0.003;8841.824
Multiplication;arithmetic_gmw;0;25;1000;1000000;2;404618.317;409.19;17105;9;621.829;621.829;514;514;4183.309;76591.807;0.000;0.000;0.000;0.000;0.000;Setup;Extension;394723.974;0.004;9881.898
Multiplication;arithmetic_gmw;0;25;1000;1000000;5;779299.844;784.87;17125;4;621.829;621.829;514;514;4217.704;158807.987;0.000;0.000;0.000;0.000;0.000;Setup;Extension;770410.914;0.005;8874.905
Multiplication;arithmetic_gmw;0;25;1000;1000000;10;1428289.212;1433.27;17110;2;621.829;621.829;514;514;3664.766;304202.725;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1408228.373;0.006;20046.290
Multiplication;arithmetic_gmw;0;25;100;1000000;0;68323.703;72.07;17022;53;621.829;621.829;514;514;4161.743;16096.648;0.000;0.000;0.000;0.000;0.000;Setup;Extension;66955.246;0.005;1356.524
Multiplication;arithmetic_gmw;0;25;100;1000000;1;282186.592;287.36;17085;13;621.829;621.829;514;514;4309.323;54015.337;0.000;0.000;0.000;0.000;0.000;Setup;Extension;272744.349;0.004;9429.920
Multiplication;arithmetic_gmw;0;25;100;1000000;2;443143.080;447.81;17086;9;621.829;621.829;514;514;4542.716;114844.437;0.000;0.000;0.000;0.000;0.000;Setup;Extension;438102.549;0.005;5026.232
Multiplication;arithmetic_gmw;0;25;100;1000000;5;817856.127;824.66;17100;5;621.829;621.829;514;514;4431.960;171959.428;0.000;0.000;0.000;0.000;0.000;Setup;Extension;809254.844;0.005;8590.625
Multiplication;arithmetic_gmw;0;25;100;1000000;10;1547773.698;1553.25;17176;2;621.829;621.829;514;514;4490.983;300184.132;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1526148.543;0.006;21610.901
Multiplication;arithmetic_gmw;0;50;25000;1000000;0;34301.122;39.48;17015;69;621.829;621.829;514;514;4473.180;6624.034;0.000;0.000;0.000;0.000;0.000;Setup;Extension;34012.688;0.005;276.022
Multiplication;arithmetic_gmw;0;50;25000;1000000;1;478925.827;483.47;17076;7;621.829;621.829;514;514;4517.390;82374.405;0.000;0.000;0.000;0.000;0.000;Setup;Extension;458244.183;0.005;20668.924
Multiplication;arithmetic_gmw;0;50;25000;1000000;2;755632.729;761.64;17123;4;621.829;621.829;514;514;4389.554;167945.973;0.000;0.000;0.000;0.000;0.000;Setup;Extension;748656.236;0.005;6964.613
Multiplication;arithmetic_gmw;0;50;25000;1000000;5;1452168.423;1456.21;17178;2;621.829;621.829;514;514;4244.310;285228.968;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1434537.858;0.005;17617.940
Multiplication;arithmetic_gmw;0;50;25000;1000000;10;2627921.955;2635.07;17311;1;621.829;621.829;514;514;4251.399;531919.183;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2583205.996;0.005;44705.416
Multiplication;arithmetic_gmw;0;50;10000;1000000;0;33251.963;37.57;16993;76;621.829;621.829;514;514;4543.726;6004.783;0.000;0.000;0.000;0.000;0.000;Setup;Extension;32650.929;0.005;588.792
Multiplication;arithmetic_gmw;0;50;10000;1000000;1;499841.616;504.10;17112;7;621.829;621.829;514;514;4371.690;113688.408;0.000;0.000;0.000;0.000;0.000;Setup;Extension;481609.112;0.004;18220.835
Multiplication;arithmetic_gmw;0;50;10000;1000000;2;770258.423;774.64;17096;4;621.829;621.829;514;514;4483.198;192933.035;0.000;0.000;0.000;0.000;0.000;Setup;Extension;758239.502;0.005;12006.540
Multiplication;arithmetic_gmw;0;50;10000;1000000;5;1450143.562;1456.80;17201;2;621.829;621.829;514;514;4307.476;283775.302;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1425378.667;0.005;24751.269
Multiplication;arithmetic_gmw;0;50;10000;1000000;10;2650356.355;2663.02;17299;1;621.829;621.829;514;514;4310.260;536291.504;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2601584.402;0.005;48759.896
Multiplication;arithmetic_gmw;0;50;1000;1000000;0;33466.127;37.74;17007;81;621.829;621.829;514;514;4262.111;5805.902;0.000;0.000;0.000;0.000;0.000;Setup;Extension;32288.460;0.004;1165.063
Multiplication;arithmetic_gmw;0;50;1000;1000000;1;504185.972;508.51;17085;7;621.829;621.829;514;514;4279.329;114876.399;0.000;0.000;0.000;0.000;0.000;Setup;Extension;477615.801;0.006;26556.754
Multiplication;arithmetic_gmw;0;50;1000;1000000;2;769470.219;777.00;17106;4;621.829;621.829;514;514;4574.887;130230.235;0.000;0.000;0.000;0.000;0.000;Setup;Extension;737402.139;0.005;32054.901
Multiplication;arithmetic_gmw;0;50;1000;1000000;5;1488324.372;1494.08;17176;2;621.829;621.829;514;514;4625.374;322836.340;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1465739.212;0.004;22571.201
Multiplication;arithmetic_gmw;0;50;1000;1000000;10;2686089.139;2690.35;17340;1;621.829;621.829;514;514;4514.742;558518.625;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2643506.298;0.003;42571.325
Multiplication;arithmetic_gmw;0;50;100;1000000;0;71332.981;75.76;17040;50;621.829;621.829;514;514;4591.184;16983.900;0.000;0.000;0.000;0.000;0.000;Setup;Extension;70166.067;0.004;1160.277
Multiplication;arithmetic_gmw;0;50;100;1000000;1;518027.370;524.54;17113;7;621.829;621.829;514;514;3658.332;115607.097;0.000;0.000;0.000;0.000;0.000;Setup;Extension;512363.619;0.003;5652.051
Multiplication;arithmetic_gmw;0;50;100;1000000;2;811254.303;818.46;17065;4;621.829;621.829;514;514;4419.574;173421.693;0.000;0.000;0.000;0.000;0.000;Setup;Extension;796313.311;0.006;14927.041
Multiplication;arithmetic_gmw;0;50;100;1000000;5;1559959.932;1565.24;17203;2;621.829;621.829;514;514;4462.055;289176.810;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1514451.613;0.005;45496.718
Multiplication;arithmetic_gmw;0;50;100;1000000;10;2783427.745;2794.36;17322;1;621.829;621.829;514;514;4341.197;547182.714;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2748719.243;0.005;34693.268
Multiplication;arithmetic_gmw;0;75;25000;1000000;0;46475.448;51.40;17045;54;621.829;621.829;514;514;4174.660;8658.630;0.000;0.000;0.000;0.000;0.000;Setup;Extension;45703.247;0.004;765.858
Multiplication;arithmetic_gmw;0;75;25000;1000000;1;664618.086;669.69;17088;5;621.829;621.829;514;514;3642.661;131045.903;0.000;0.000;0.000;0.000;0.000;Setup;Extension;635921.685;0.005;28684.492
Multiplication;arithmetic_gmw;0;75;25000;1000000;2;1073223.886;1080.35;17057;3;621.829;621.829;514;514;4463.782;233130.878;0.000;0.000;0.000;0.000;0.000;Setup;Extension;1057422.841;0.006;15787.263
Multiplication;arithmetic_gmw;0;75;25000;1000000;5;2136792.809;2141.81;17234;1;621.829;621.829;514;514;4622.897;441959.877;0.000;0.000;0.000;0.000;0.000;Setup;Extension;2109750.431;0.006;27031.256
