program  c.domain  adv.model   protocol          partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
52       FIELD     malhonest   ps-rep-field      3          0.66          42                 1                  0              25000            10000       0               88.7217              88.81                238           101%       ~8290         816.04          2448.12          2.25
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              25000            10000       1               115.093              116.44               236           77%        ~8290         816.04          2448.12          2.24
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              25000            10000       2               155.534              156.86               236           58%        ~8290         816.04          2448.12          2.12
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              25000            10000       5               390.633              391.98               238           34%        ~8290         816.04          2448.12          2.98
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              10000            10000       0               87.298               87.40                238           101%       ~8290         816.04          2448.12          2.10
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              10000            10000       1               111.774              112.32               236           79%        ~8290         816.04          2448.12          2.27
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              10000            10000       2               150.048              151.18               236           60%        ~8290         816.04          2448.12          2.08
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              10000            10000       5               382.815              383.14               238           35%        ~8290         816.04          2448.12          3.18
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              1000             10000       0               92.4837              92.57                238           95%        ~8290         816.04          2448.12          2.04
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              1000             10000       1               116.61               117.75               236           76%        ~8290         816.04          2448.12          2.20
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              1000             10000       2               150.541              151.89               238           62%        ~8290         816.04          2448.12          2.12
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              1000             10000       5               379.547              381.11               236           36%        ~8290         816.04          2448.12          3.41
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              100              10000       0               170.064              170.16               236           58%        ~8290         816.04          2448.12          3.72
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              100              10000       1               222.18               222.28               236           59%        ~8290         816.04          2448.12          4.38
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              100              10000       2               248.453              249.59               236           54%        ~8290         816.04          2448.12          4.24
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 0              100              10000       5               460.225              464.87               238           31%        ~8290         816.04          2448.12          4.20
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 25             25000            10000       0               376.142              378.33               237           42%        ~8290         816.04          2448.12          2.72
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 25             25000            10000       1               857.487              859.80               236           23%        ~8290         816.04          2448.12          2.44
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 25             25000            10000       2               1153.41              1155.76              238           17%        ~8290         816.04          2448.12          2.67
52       FIELD     malhonest   ps-rep-field      3          NA            NA                 NA                 25             25000            10000       5               1964.8               1970.24              238           10%        ~8290         816.04          2448.12          2.82
