program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec
Reveal;arithmetic_gmw;3;1;25000;1000000;0;47.046;3.07;65;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;25000;1000000;1;40.457;3.07;65;3;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;25000;1000000;2;40.902;3.06;61;3;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;25000;1000000;5;43.756;3.07;65;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;25000;1000000;10;90.117;3.11;62;3;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;10000;1000000;0;40.716;3.06;63;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;10000;1000000;1;46.369;3.06;65;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;10000;1000000;2;43.412;3.06;63;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;10000;1000000;5;44.897;3.08;61;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;10000;1000000;10;37.866;3.06;63;3;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;1000;1000000;0;73.221;3.08;61;5;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;1000;1000000;1;70.491;3.09;63;5;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;1000;1000000;2;73.967;0.10;61;153;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;1000;1000000;5;75.291;3.11;65;5;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;1000;1000000;10;77.591;3.10;61;5;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;100;1000000;0;353.971;3.38;61;6;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;100;1000000;1;356.332;3.37;62;6;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;100;1000000;2;398.743;3.42;61;6;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;100;1000000;5;358.932;3.38;65;6;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;1;100;1000000;10;352.903;3.37;61;7;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;25000;1000000;0;36.800;0.06;61;162;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;25000;1000000;1;46.971;3.06;65;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;25000;1000000;2;38.574;0.05;63;176;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;25000;1000000;5;46.537;3.07;63;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;25000;1000000;10;43.419;3.06;61;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;10000;1000000;0;46.319;3.06;59;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;10000;1000000;1;42.326;3.07;61;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;10000;1000000;2;40.816;3.07;61;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;10000;1000000;5;40.309;3.06;61;3;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;10000;1000000;10;39.202;3.05;63;3;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;1000;1000000;0;71.381;3.10;61;5;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;1000;1000000;1;63.811;3.11;65;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;1000;1000000;2;70.984;3.10;61;5;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;1000;1000000;5;77.096;3.11;65;5;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;1000;1000000;10;113.120;3.14;63;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;100;1000000;0;353.494;0.39;61;42;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;100;1000000;1;357.485;0.41;59;54;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;100;1000000;2;372.631;0.39;66;33;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;100;1000000;5;372.242;3.39;62;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;30;100;1000000;10;364.175;3.38;61;5;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;25000;1000000;0;45.287;3.05;62;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;25000;1000000;1;37.907;3.06;61;3;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;25000;1000000;2;84.841;3.10;65;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;25000;1000000;5;40.154;3.08;65;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;25000;1000000;10;47.957;3.07;61;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;10000;1000000;0;41.355;3.05;61;3;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;10000;1000000;1;46.054;3.07;65;3;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;10000;1000000;2;40.197;3.06;61;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;10000;1000000;5;89.681;3.11;61;4;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;10000;1000000;10;43.747;3.06;61;3;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;1000;1000000;0;75.881;3.11;61;5;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;1000;1000000;1;69.327;3.10;65;5;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;1000;1000000;2;75.540;3.09;59;5;3.815;3.815;5;5
Reveal;arithmetic_gmw;3;100;1000;1000000;5;79.872;3.10;65;5;3.815;3.815;5;5
