program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec
AES      boolean_gmw  0          50             10000            256         1               28285.931             29.18                1176          47         26.443           26.443          13190            13190
AES      boolean_gmw  0          50             10000            256         2               45672.032             46.59                1170          44         26.443           26.443          13190            13190
AES      boolean_gmw  0          50             10000            512         0               11960.380             13.09                1942          130        52.224           52.224          13190            13190
AES      boolean_gmw  0          50             10000            512         1               52031.748             53.16                1941          30         52.224           52.224          13190            13190
AES      boolean_gmw  0          50             10000            512         2               71288.295             72.53                1935          16         52.224           52.224          13190            13190
AES      boolean_gmw  0          50             1000             1           0               12126.605             12.71                411           178        0.761            0.761           13190            13190
AES      boolean_gmw  0          50             1000             1           1               11674.373             12.18                417           135        0.761            0.761           13190            13190
AES      boolean_gmw  0          50             1000             1           2               13114.059             14.10                419           95         0.761            0.761           13190            13190
AES      boolean_gmw  0          50             1000             128         0               11341.219             12.08                796           158        13.553           13.553          13190            13190
AES      boolean_gmw  0          50             1000             128         1               22698.531             24.21                794           81         13.553           13.553          13190            13190
AES      boolean_gmw  0          50             1000             128         2               24123.365             24.76                793           79         13.553           13.553          13190            13190
AES      boolean_gmw  0          50             1000             256         0               11563.698             12.44                1169          126        26.443           26.443          13190            13190
AES      boolean_bmr  0          0              25000            1           0               1390.439              4.73                 338           372        3.473            3.473           32389            32390
AES      boolean_bmr  0          0              25000            1           1               2354.309              5.66                 333           326        3.473            3.473           32389            32390
AES      boolean_bmr  0          0              25000            1           2               2098.591              5.43                 343           357        3.473            3.473           32389            32390
AES      boolean_bmr  0          0              25000            128         0               2258.295              7.31                 2818          319        240.102          240.106         32389            32390
AES      boolean_bmr  0          0              25000            128         1               2649.193              7.67                 2531          301        240.102          240.106         32389            32390
AES      boolean_bmr  0          0              25000            128         2               3091.492              8.06                 2645          271        240.102          240.106         32389            32390
AES      boolean_bmr  0          0              25000            256         0               3652.947              7.21                 4766          426        478.591          478.598         32389            32390
AES      boolean_bmr  0          0              25000            256         1               3382.362              9.93                 4848          320        478.591          478.598         32389            32390
AES      boolean_bmr  0          0              25000            256         2               4982.397              9.61                 4818          363        478.591          478.598         32389            32390
AES      boolean_bmr  0          0              25000            512         0               5945.894              14.58                8351          301        955.567          955.583         32389            32390
AES      boolean_bmr  0          0              25000            512         1               5114.201              12.07                8385          349        955.567          955.583         32389            32390
AES      boolean_bmr  0          0              25000            512         2               6716.433              15.97                9097          300        955.567          955.583         32389            32390
AES      boolean_bmr  0          0              10000            1           0               1308.862              1.62                 333           956        3.473            3.473           32389            32390
AES      boolean_bmr  0          0              10000            1           1               1592.979              5.03                 366           283        3.473            3.473           32389            32390
AES      boolean_bmr  0          0              10000            1           2               2317.808              5.78                 369           218        3.473            3.473           32389            32390
AES      boolean_bmr  0          0              10000            128         0               2749.437              7.69                 2634          308        240.102          240.106         32389            32390
AES      boolean_bmr  0          0              10000            128         1               2840.951              7.75                 2556          318        240.102          240.106         32389            32390
AES      boolean_bmr  0          0              10000            128         2               3711.291              8.67                 2688          259        240.102          240.106         32389            32390
AES      boolean_bmr  0          0              10000            256         0               3827.387              10.26                4699          298        478.591          478.598         32389            32390
AES      boolean_bmr  0          0              10000            256         1               2517.598              9.26                 4909          255        478.591          478.598         32389            32390
AES      boolean_bmr  0          0              10000            256         2               4885.827              11.56                4650          248        478.591          478.598         32389            32390
AES      boolean_bmr  0          0              10000            512         0               4951.177              13.40                8485          292        955.567          955.583         32389            32390
AES      boolean_bmr  0          0              10000            512         1               5634.481              14.26                8468          302        955.567          955.583         32389            32390
AES      boolean_bmr  0          0              10000            512         2               6255.034              15.46                8968          299        955.567          955.583         32389            32390
AES      boolean_bmr  0          0              1000             1           0               1480.251              4.86                 340           403        3.473            3.473           32389            32390
AES      boolean_bmr  0          0              1000             1           1               2239.646              5.55                 331           331        3.473            3.473           32389            32390
AES      boolean_bmr  0          0              1000             1           2               2939.582              6.26                 332           293        3.473            3.473           32389            32390
