program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec
Comparison;boolean_gmw;3;100;1000;10000;10;648.448;3.88;435;41;14.040;14.040;568;568
Comparison;boolean_gmw;3;100;100;10000;0;1691.767;4.93;453;36;14.040;14.040;568;568
Comparison;boolean_gmw;3;100;100;10000;1;1645.898;4.87;450;36;14.040;14.040;568;568
Comparison;boolean_gmw;3;100;100;10000;2;1679.555;1.92;448;87;14.040;14.040;568;568
Comparison;boolean_gmw;3;100;100;10000;5;1749.405;5.03;448;34;14.040;14.040;568;568
Comparison;boolean_gmw;3;100;100;10000;10;1696.927;1.98;450;84;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;25000;10000;0;620.385;3.85;442;40;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;25000;10000;1;647.664;3.88;454;41;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;25000;10000;2;532.703;3.76;453;42;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;25000;10000;5;589.026;0.91;442;177;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;25000;10000;10;624.686;3.90;452;41;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;10000;10000;0;614.673;3.89;456;41;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;10000;10000;1;581.940;3.86;455;41;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;10000;10000;2;631.304;3.94;438;41;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;10000;10000;5;557.189;3.83;453;41;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;10000;10000;10;643.610;3.92;449;41;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;1000;10000;0;682.927;0.92;433;174;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;1000;10000;1;585.195;3.82;431;42;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;1000;10000;2;672.925;3.95;433;40;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;1000;10000;5;674.035;3.88;433;40;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;1000;10000;10;674.621;3.95;431;40;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;100;10000;0;1716.248;4.95;448;35;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;100;10000;1;1766.995;2.05;447;86;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;100;10000;2;1747.226;2.04;448;83;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;100;10000;5;1642.035;4.86;453;36;14.040;14.040;568;568
Comparison;boolean_gmw;3;150;100;10000;10;1657.649;4.90;449;36;14.040;14.040;568;568
Comparison;boolean_bmr;3;1;25000;10000;0;863.950;1.48;1046;267;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;25000;10000;1;827.822;4.43;1028;81;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;25000;10000;2;770.272;4.40;1074;84;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;25000;10000;5;840.797;4.46;1045;82;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;25000;10000;10;793.212;1.40;1078;229;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;10000;10000;0;745.142;4.34;1035;81;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;10000;10000;1;771.262;4.35;1039;78;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;10000;10000;2;885.227;4.51;1087;85;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;10000;10000;5;757.970;4.35;1037;79;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;10000;10000;10;759.824;4.36;1037;75;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;1000;10000;0;1478.799;5.06;1027;85;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;1000;10000;1;1482.187;5.07;1042;83;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;1000;10000;2;1480.028;5.10;1059;86;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;1000;10000;5;1480.649;5.10;1043;86;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;1000;10000;10;1466.815;5.08;1040;86;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;100;10000;0;9266.225;12.88;1115;41;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;100;10000;1;9258.066;12.86;1095;46;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;100;10000;2;9255.200;12.86;1109;40;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;100;10000;5;9254.459;12.86;1115;47;102.765;102.841;550;552
Comparison;boolean_bmr;3;1;100;10000;10;9320.539;12.91;1106;44;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;25000;10000;0;745.279;4.37;1072;78;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;25000;10000;1;841.816;4.44;1067;82;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;25000;10000;2;770.559;4.38;1064;81;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;25000;10000;5;763.958;4.36;1065;82;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;25000;10000;10;792.844;4.39;1050;82;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;10000;10000;0;751.001;1.33;1031;253;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;10000;10000;1;732.473;4.33;1067;84;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;10000;10000;2;784.047;4.37;1024;84;102.765;102.841;550;552
Comparison;boolean_bmr;3;30;10000;10000;5;792.601;4.40;1054;81;102.765;102.841;550;552
