program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
51;FIELD;malhonest;ps-rep-field;3;17.81;1148;1;0;25000;1000000;0;4.58058;4.75;589;100%;~9;48.0003;144.001;0.22
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;25000;1000000;1;4.95142;5.36;587;89%;~9;48.0003;144.001;0.20
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;25000;1000000;2;4.92946;5.13;591;96%;~9;48.0003;144.001;0.24
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;25000;1000000;5;7.17528;11.10;587;48%;~9;48.0003;144.001;0.25
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;10000;1000000;0;4.59868;4.77;591;99%;~9;48.0003;144.001;0.20
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;10000;1000000;1;4.6004;4.79;591;100%;~9;48.0003;144.001;0.23
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;10000;1000000;2;4.84932;5.02;589;95%;~9;48.0003;144.001;0.20
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;10000;1000000;5;6.94876;9.42;591;55%;~9;48.0003;144.001;0.23
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;1000;1000000;0;4.95967;5.13;591;94%;~9;48.0003;144.001;0.21
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;1000;1000000;1;5.44606;5.85;587;92%;~9;48.0003;144.001;0.26
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;1000;1000000;2;4.9757;5.15;589;86%;~9;48.0003;144.001;0.20
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;1000;1000000;5;6.10453;9.79;591;52%;~9;48.0003;144.001;0.19
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;100;1000000;0;8.40668;8.59;591;58%;~9;48.0003;144.001;0.27
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;100;1000000;1;8.82406;10.06;587;47%;~9;48.0003;144.001;0.31
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;100;1000000;2;8.73632;12.03;591;45%;~9;48.0003;144.001;0.33
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;0;100;1000000;5;13.2804;13.93;591;39%;~9;48.0003;144.001;0.39
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;25000;1000000;0;7.12084;9.40;589;57%;~9;48.0003;144.001;0.25
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;25000;1000000;1;21.2106;23.49;591;21%;~9;48.0003;144.001;0.27
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;25000;1000000;2;31.2691;33.83;591;16%;~9;48.0003;144.001;0.22
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;25000;1000000;5;59.1833;63.95;591;8%;~9;48.0003;144.001;0.22
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;10000;1000000;0;7.06623;9.34;589;57%;~9;48.0003;144.001;0.22
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;10000;1000000;1;24.4385;27.60;591;18%;~9;48.0003;144.001;0.33
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;10000;1000000;2;30.39;33.11;587;16%;~9;48.0003;144.001;0.27
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;10000;1000000;5;58.3222;64.06;587;8%;~9;48.0003;144.001;0.21
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;1000;1000000;0;6.87012;9.16;589;59%;~9;48.0003;144.001;0.27
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;1000;1000000;1;21.503;24.05;587;21%;~9;48.0003;144.001;0.26
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;1000;1000000;2;33.6601;38.05;587;14%;~9;48.0003;144.001;0.29
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;1000;1000000;5;61.0799;65.00;589;8%;~9;48.0003;144.001;0.24
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;100;1000000;0;9.5115;11.80;587;46%;~9;48.0003;144.001;0.34
51;FIELD;malhonest;ps-rep-field;3;NA;NA;NA;25;100;1000000;1;24.7792;27.06;587;21%;~9;48.0003;144.001;0.32
